COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2005_SALDOTOTAL,2005_SALDOTOTAL_HOMBRES,2005_SALDOTOTAL_MUJERES,2005_SALDOEXT_TOTAL,2005_SALDOEXT_HOMBRES,2005_SALDOEXT_MUJERES,2005_SALDOTOTAL_MENORES,2005_SALDOTOTAL_ESTUDIANTES,2005_SALDOTOTAL_TRABAJADORES,2005_SALDOTOTAL_MADUREZ1,2005_SALDOTOTAL_MADUREZ2,2005_SALDOTOTAL_JUBILADOS,2005_SALDOHOMBRES_MENORES,2005_SALDOHOMBRES_ESTUDIANTES,2005_SALDOHOMBRES_TRABAJADORES,2005_SALDOHOMBRES_MADUREZ1,2005_SALDOHOMBRES_MADUREZ2,2005_SALDOHOMBRES_JUBILADOS,2005_SALDOMUJERES_MENORES,2005_SALDOMUJERES_ESTUDIANTES,2005_SALDOMUJERES_TRABAJADORES,2005_SALDOMUJERES_MADUREZ1,2005_SALDOMUJERES_MADUREZ2,2005_SALDOMUJERES_JUBILADOS,2005_SALDOEXT_MENORES,2005_SALDOEXT_ESTUDIANTES,2005_SALDOEXT_TRABAJADORES,2005_SALDOEXT_MADUREZ1,2005_SALDOEXT_MADUREZ2,2005_SALDOEXT_JUBILADOS,2005_SALDOEXT_HOMBRES_MENORES,2005_SALDOEXT_HOMBRES_ESTUDIANTES,2005_SALDOEXT_HOMBRES_TRABAJADORES,2005_SALDOEXT_HOMBRES_MADUREZ1,2005_SALDOEXT_HOMBRES_MADUREZ2,2005_SALDOEXT_HOMBRES_JUBILADOS,2005_SALDOEXT_MUJERES_MENORES,2005_SALDOEXT_MUJERES_ESTUDIANTES,2005_SALDOEXT_MUJERES_TRABAJADORES,2005_SALDOEXT_MUJERES_MADUREZ1,2005_SALDOEXT_MUJERES_MADUREZ2,2005_SALDOEXT_MUJERES_JUBILADOS
1,1016,Bernedo,544,10,1,9,8,2,6,1,5,-2,5,-4,6,0,0,1,1,-3,3,1,5,-3,4,-1,3,2,7,-1,0,0,0,2,2,-2,0,0,0,0,5,1,0,0,0
1,1017,Campezo/Kanpezu,1062,1,-4,5,4,0,4,-2,3,2,4,0,-5,-2,-1,3,1,-2,-2,0,4,-1,3,2,-3,2,5,-3,-1,1,0,1,2,-3,-1,1,0,1,3,0,0,0,0
1,1021,Elburgo/Burgelu,269,4,-3,7,5,4,1,-1,1,8,1,-3,-3,-2,0,2,2,-2,-3,1,1,6,-1,-1,0,2,2,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0
1,1022,Elciego,905,11,5,6,10,5,5,2,0,3,-1,10,-4,-1,1,2,0,5,-2,3,-1,1,-1,5,-2,3,2,4,0,1,0,1,2,1,0,1,0,2,0,3,0,0,0
1,1046,Erriberagoitia/Ribera Alta,515,34,18,16,2,1,1,10,4,16,4,2,-4,7,4,7,0,1,-2,3,0,9,4,1,-2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1901,Iruña Oka/Iruña de Oca,1674,145,80,65,0,-3,3,24,5,76,30,20,-3,15,-2,43,17,12,-2,9,7,33,13,8,-1,-1,-1,0,3,0,0,-1,-1,0,0,0,0,0,0,0,3,0,0
1,1020,Kuartango,372,7,8,-1,2,1,1,-2,0,11,1,-2,-2,2,-1,6,2,-1,-1,-4,1,5,-1,-1,-1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1028,Labastida/Bastida,1195,42,12,30,2,-2,4,14,3,14,4,8,1,2,0,6,3,2,1,12,3,8,1,6,0,2,1,-1,0,0,0,0,0,-2,0,0,0,2,1,1,0,0,0
1,1031,Laguardia,1409,28,10,18,21,11,10,4,8,11,12,-8,-3,4,1,3,7,-4,-2,0,7,8,5,-4,-1,3,6,8,4,0,0,3,2,3,3,0,0,0,4,5,1,0,0
1,1032,Lanciego/Lantziego,642,26,12,14,4,2,2,11,6,1,0,5,2,7,1,-1,0,4,0,4,5,2,0,1,2,1,2,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0
1,1902,Lantarón,924,-8,4,-12,7,5,2,3,0,-15,2,3,-1,2,2,-4,2,3,0,1,-2,-11,0,0,-1,1,2,1,2,0,0,1,2,1,1,0,0,0,0,0,1,0,0
1,1036,Laudio/Llodio,19632,-80,-52,-28,85,38,47,28,7,-82,-13,-22,-6,11,4,-36,-16,-15,-4,17,3,-46,3,-7,-2,23,22,25,9,2,1,9,10,14,2,1,1,14,12,11,7,1,0
1,1058,Legutio,1333,15,6,9,17,6,11,3,6,11,2,1,-7,5,6,3,-4,0,-3,-2,0,8,6,1,-4,2,5,7,2,1,0,0,2,3,1,0,0,2,3,4,1,1,0
1,1041,Navaridas,215,3,2,1,6,4,2,1,0,0,2,0,0,0,1,-1,2,1,-1,1,-1,1,0,-1,1,1,2,1,1,0,1,0,2,1,1,0,0,1,0,0,0,0,1
1,1043,Oyón-Oion,2286,42,28,14,14,11,3,12,10,5,11,-3,2,10,0,3,9,1,0,2,10,2,2,-4,2,1,1,4,5,1,1,0,0,5,3,1,1,1,1,-1,2,0,0
1,1044,Peñacerrada-Urizaharra,258,3,-2,5,2,1,1,1,0,2,3,1,-4,0,-2,2,0,-1,-1,1,2,0,3,2,-3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1047,Ribera Baja/Erribera Beitia,493,52,31,21,14,4,10,17,3,16,5,1,6,11,1,10,-2,2,5,6,2,6,7,-1,1,5,4,1,3,0,0,2,1,0,0,0,0,3,3,1,3,0,0
1,1051,Salvatierra/Agurain,3933,91,63,28,33,21,12,19,10,28,21,9,3,14,6,17,15,6,3,5,4,11,6,3,0,6,8,8,8,2,0,3,5,3,7,2,0,3,3,5,1,0,0
1,1054,Urkabustaiz,840,47,25,22,11,8,3,18,3,8,15,4,-2,7,0,2,14,2,-1,11,3,6,1,2,-1,3,1,3,4,0,0,2,1,3,2,0,0,1,0,0,2,0,0
1,1055,Valdegovía/Gaubea,925,23,23,0,15,7,8,1,10,-5,13,4,0,2,5,0,8,5,3,-1,5,-5,5,-1,-3,1,8,2,3,0,1,0,4,1,2,0,0,1,4,1,1,0,1
1,1059,Vitoria-Gasteiz,217154,1425,489,936,2143,1046,1097,351,667,111,181,-49,145,151,325,-29,79,-61,23,200,342,140,102,12,122,494,665,517,335,88,18,249,342,251,158,30,7,245,323,266,177,58,11
1,1060,Yécora/Iekora,257,14,6,8,15,7,8,4,8,-3,2,2,1,0,4,-1,2,1,0,4,4,-2,0,1,1,5,6,2,2,0,0,2,3,1,1,0,0,3,3,1,1,0,0
1,1018,Zigoitia,1198,25,18,7,3,3,0,7,-2,7,6,7,0,5,0,7,3,2,1,2,-2,0,3,5,-1,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
1,1063,Zuia,1637,36,28,8,35,23,12,0,8,4,5,8,12,0,9,6,5,6,3,0,-1,-2,0,2,9,7,6,10,9,2,0,2,4,8,7,1,0,5,2,2,2,1,0
2,2001,Abengibre,996,-6,-1,-5,26,14,12,1,-3,-7,0,2,-1,0,-2,-2,2,1,-1,1,-1,-5,-2,1,0,7,3,10,4,2,0,4,1,6,2,1,0,3,2,4,2,1,0
2,2002,Alatoz,684,-31,-12,-19,2,1,1,-4,-10,-6,-4,-7,0,-3,-2,-1,-3,-4,1,-1,-8,-5,-1,-3,-1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,2003,Albacete,147527,2191,1276,915,1859,1024,835,381,605,776,340,11,71,217,330,489,220,-19,34,164,275,287,120,30,37,327,516,623,279,85,19,167,267,378,170,31,2,160,249,245,109,54,17
2,2004,Albatana,870,6,6,0,5,2,3,2,2,-4,3,3,0,2,3,0,0,1,0,0,-1,-4,3,2,0,0,1,1,3,0,0,0,1,0,1,0,0,0,0,1,2,0,0
2,2005,Alborea,813,-5,-5,0,20,10,10,2,3,-10,3,-2,-1,1,0,-7,3,-1,-1,1,3,-3,0,-1,0,2,10,4,6,-2,0,1,4,2,4,-1,0,1,6,2,2,-1,0
2,2006,Alcadozo,775,-10,-7,-3,2,2,0,-2,1,-5,-1,1,-4,0,1,-5,-2,0,-1,-2,0,0,1,1,-3,0,2,0,0,1,-1,0,2,0,0,0,0,0,0,0,0,1,-1
2,2007,Alcalá del Júcar,1525,8,5,3,17,10,7,5,-2,3,5,8,-11,2,0,1,2,4,-4,3,-2,2,3,4,-7,4,5,5,3,0,0,2,1,5,2,0,0,2,4,0,1,0,0
2,2008,Alcaraz,1751,-33,-20,-13,5,2,3,-5,-7,-18,-3,-1,0,-2,-2,-12,-4,-2,1,-3,-5,-6,1,1,-1,0,3,2,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0
2,2009,Almansa,23612,248,144,104,199,100,99,51,31,79,46,16,17,36,23,42,27,4,4,15,8,37,19,12,13,37,57,57,23,15,7,21,24,30,13,9,2,16,33,27,10,6,5
2,2010,Alpera,2334,5,-1,6,45,22,23,7,11,-3,-8,1,-1,5,5,-3,-7,0,0,2,6,0,-1,1,-1,11,20,11,3,0,0,3,10,8,1,0,0,8,10,3,2,0,0
2,2011,Ayna,1007,-21,-7,-14,6,3,3,-4,-3,-12,4,-2,-5,-4,-3,-5,4,0,0,0,0,-7,0,-2,-5,1,0,1,3,0,0,0,0,0,2,0,0,1,0,1,1,0,0
2,2012,Balazote,2254,-61,-59,-2,22,11,11,-11,-10,-27,-28,10,3,-10,-11,-25,-20,6,0,-1,1,-2,-8,4,3,2,5,9,3,1,1,1,2,4,2,1,1,1,3,5,1,0,0
2,2013,Balsa de Ves,283,5,-1,6,2,1,1,3,1,3,1,1,-4,-2,1,1,0,1,-2,5,0,2,1,0,-2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,2015,Barrax,1952,-2,-4,2,19,12,7,3,2,1,-1,0,-8,4,1,-2,-2,-2,-3,-1,1,3,1,2,-5,0,9,6,3,1,0,0,7,3,2,0,0,0,2,3,1,1,0
2,2016,Bienservida,907,0,-5,5,3,1,2,4,-4,-2,-6,2,6,0,-3,-3,-4,3,2,4,-1,1,-2,-1,4,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,2018,Bonete,1222,20,19,1,22,17,5,5,2,4,9,4,-2,3,2,10,4,3,-1,2,0,-6,5,1,-1,3,9,8,2,0,0,3,5,8,1,0,0,0,4,0,1,0,0
2,2019,"Bonillo, El",3278,4,-4,8,15,3,12,10,0,-9,0,3,-2,-1,-3,-2,1,1,0,11,3,-7,-1,2,-2,8,5,2,0,0,0,1,1,1,0,0,0,7,4,1,0,0,0
2,2020,Carcelén,664,-8,-3,-5,8,3,5,0,-4,-3,2,1,-5,-2,0,1,0,0,-2,2,-4,-4,2,1,-3,3,1,3,0,0,0,1,0,2,0,0,0,2,1,1,0,0,0
2,2021,Casas de Juan Núñez,1267,12,14,-2,27,19,8,5,3,-7,4,6,1,6,0,1,2,4,1,-1,3,-8,2,2,0,1,14,6,3,3,0,1,9,4,3,2,0,0,5,2,0,1,0
2,2022,Casas de Lázaro,439,16,10,6,7,4,3,-3,2,3,5,9,0,-2,2,1,3,7,-1,-1,0,2,2,2,1,0,3,2,2,0,0,0,2,0,2,0,0,0,1,2,0,0,0
2,2023,Casas de Ves,909,-16,-11,-5,2,1,1,-3,-1,-8,-7,3,0,-3,-1,-3,-4,2,-2,0,0,-5,-3,1,2,1,-1,0,2,0,0,1,-1,0,1,0,0,0,0,0,1,0,0
2,2024,Casas-Ibáñez,4097,75,47,28,78,39,39,12,24,5,17,2,14,9,19,0,11,-1,8,3,5,5,6,3,6,11,30,21,12,3,0,9,16,6,9,-1,0,2,14,15,3,4,0
2,2025,Caudete,8909,148,88,60,119,62,57,33,30,27,25,30,2,19,7,20,20,15,5,14,23,7,5,15,-3,29,25,29,21,14,1,15,11,16,14,6,0,14,14,13,7,8,1
2,2026,Cenizate,1070,48,30,18,55,32,23,14,16,1,4,9,3,9,11,1,4,3,2,5,5,0,0,6,1,13,18,13,9,1,0,6,11,9,6,0,0,7,7,4,3,1,0
2,2029,Chinchilla de Monte-Aragón,3227,145,76,69,25,12,13,21,28,62,27,8,-3,10,8,35,17,5,0,11,20,27,10,3,-3,3,7,9,5,0,0,2,2,5,3,0,0,1,5,4,2,0,0
2,2030,Elche de la Sierra,3936,37,24,13,18,9,9,11,5,-5,7,16,0,6,3,-3,3,9,4,5,2,-2,4,7,-4,9,2,1,5,1,0,6,1,0,1,1,0,3,1,1,4,0,0
2,2031,Férez,803,-16,-7,-9,3,2,1,-5,-6,-4,0,-2,1,-2,-2,-1,-2,-1,1,-3,-4,-3,2,-1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2,2032,Fuensanta,377,-10,-6,-4,2,1,1,-2,-3,-1,-2,1,-2,0,-3,0,-2,0,-1,-2,0,-1,0,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,2033,Fuente-Álamo,2483,43,34,9,76,49,27,16,19,0,3,1,2,10,19,4,-2,-2,3,6,0,-4,5,3,-1,15,33,10,15,1,0,5,24,7,11,0,0,10,9,3,4,1,0
2,2034,Fuentealbilla,1803,-4,1,-5,58,34,24,3,14,-11,-4,-3,-2,3,11,-8,0,-2,-2,0,3,-3,-4,-1,0,14,23,8,10,2,1,8,15,3,6,2,0,6,8,5,4,0,1
2,2035,"Gineta, La",2064,66,40,26,44,28,16,24,3,13,17,6,2,14,0,6,13,5,0,10,3,7,4,1,2,10,6,11,12,2,1,6,2,6,10,2,0,4,4,5,2,0,1
2,2037,Hellín,26205,220,137,83,447,227,220,52,52,60,28,37,-3,32,32,40,18,12,3,20,20,20,10,25,-6,87,122,135,69,22,8,40,54,76,42,10,4,47,68,59,27,12,4
2,2038,"Herrera, La",402,-1,-1,0,4,2,2,0,-1,-2,4,-1,0,0,2,-3,1,-1,0,0,-3,1,3,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
2,2039,Higueruela,1326,16,11,5,27,18,9,2,11,3,1,-4,2,-3,9,5,0,-1,0,5,2,-2,1,-3,2,1,12,10,3,0,0,0,8,7,2,0,0,1,4,3,1,0,0
2,2040,Hoya-Gonzalo,762,-25,-16,-9,5,4,1,1,-7,-8,-1,-4,-6,0,-5,-6,1,-3,-3,1,-2,-2,-2,-1,-3,2,0,2,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0
2,2041,Jorquera,580,-9,-4,-5,2,1,1,-3,0,-3,-2,0,-1,0,0,-3,-2,1,0,-3,0,0,0,-1,-1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,2042,Letur,1370,-17,-13,-4,2,1,1,3,-5,-10,0,2,-6,0,-3,-6,-1,1,-3,3,-2,-4,1,1,-3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,2043,Lezuza,1793,21,10,11,6,3,3,6,9,-12,4,9,5,6,-3,-2,3,5,1,0,12,-10,1,4,4,1,3,1,1,0,0,1,1,0,1,0,0,0,2,1,0,0,0
2,2044,Liétor,1676,-2,-4,2,0,1,-1,-2,9,-9,-6,7,-1,-2,2,-5,-4,4,0,0,7,-4,-2,3,-1,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,-1,0
2,2045,Madrigueras,4536,88,48,40,79,44,35,13,10,24,17,1,18,6,6,17,10,-1,8,7,4,7,7,2,10,10,24,19,19,2,1,4,13,12,11,1,1,6,11,7,8,1,0
2,2046,Mahora,1366,-4,7,-11,12,7,5,-1,0,-6,2,2,-1,-1,6,-2,1,2,1,0,-6,-4,1,0,-2,2,6,2,2,0,0,0,5,1,1,0,0,2,1,1,1,0,0
2,2048,Minaya,1789,37,11,26,55,32,23,7,3,9,2,9,4,-2,0,8,-2,6,1,9,3,1,4,3,3,8,13,27,4,1,0,3,8,19,1,1,0,5,5,8,3,0,0
2,2049,Molinicos,1373,-8,0,-8,0,0,0,0,-5,-2,4,5,-10,-1,-3,1,4,5,-6,1,-2,-3,0,0,-4,0,0,0,0,2,-2,0,0,0,0,1,-1,0,0,0,0,1,-1
2,2051,Montealegre del Castillo,2144,44,19,25,29,16,13,14,12,6,7,1,3,13,2,-4,3,2,2,1,10,10,4,-1,1,6,7,13,3,0,0,5,1,7,3,0,0,1,6,6,0,0,0
2,2052,Motilleja,511,7,3,4,9,3,6,-1,2,1,5,2,-2,-1,2,0,0,2,0,0,0,1,5,0,-2,0,2,0,6,1,0,0,1,0,1,1,0,0,1,0,5,0,0
2,2053,Munera,4064,-26,-18,-8,21,8,13,-6,0,-6,-11,4,-8,-8,2,-7,-3,2,-4,2,-2,1,-8,2,-4,4,5,4,2,4,2,0,2,2,1,2,1,4,3,2,1,2,1
2,2054,Navas de Jorquera,540,-3,-2,-1,8,5,3,-3,-3,-1,1,1,2,0,-2,-2,1,0,1,-3,-1,1,0,1,1,0,3,5,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0
2,2056,Ontur,2431,13,3,10,33,19,14,7,-7,5,8,2,-3,5,-3,-1,2,1,-2,2,-4,6,6,1,-1,5,10,10,8,0,0,4,6,4,5,0,0,1,4,6,3,0,0
2,2057,Ossa de Montiel,2791,-17,-18,1,22,11,11,5,-3,-18,-8,8,-2,0,-4,-11,-6,4,-1,5,1,-7,-2,4,-1,6,9,2,5,0,0,2,5,0,4,0,0,4,4,2,1,0,0
2,2062,Povedilla,719,-23,-10,-13,7,3,4,-3,-4,-5,-2,-6,-3,0,-2,-3,-2,-3,-1,-3,-2,-2,0,-3,-2,3,0,3,1,0,0,2,0,1,0,0,0,1,0,2,1,0,0
2,2901,Pozo Cañada,0,28,13,15,14,8,6,15,2,0,5,6,-1,7,3,-2,2,3,0,8,-1,2,3,3,-1,2,3,4,3,1,0,0,2,3,2,1,0,2,1,1,1,0,0
2,2063,Pozohondo,1847,7,6,1,5,2,3,1,1,3,2,6,-4,-2,1,3,3,3,-2,3,0,0,-1,3,-2,0,3,1,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0
2,2067,Riópar,1473,9,2,7,12,6,6,-5,2,1,0,6,5,-3,1,3,-3,4,0,-2,1,-2,3,2,5,3,1,3,4,1,0,2,0,1,2,1,0,1,1,2,2,0,0
2,2069,"Roda, La",13627,192,110,82,193,108,85,39,52,26,37,28,9,23,40,6,21,16,2,16,12,20,16,12,7,31,59,53,38,11,1,14,35,30,24,5,0,17,24,23,14,6,1
2,2070,Salobre,618,-3,-1,-2,8,3,5,-3,1,-4,-2,4,1,-1,1,-4,0,3,0,-2,0,0,-2,1,1,0,2,5,1,0,0,0,0,3,0,0,0,0,2,2,1,0,0
2,2071,San Pedro,1336,-19,-9,-10,9,6,3,3,-5,-10,-1,-2,-5,3,0,-8,-2,-1,-2,0,-5,-2,1,-1,-3,4,1,2,2,0,0,3,1,2,0,0,0,1,0,0,2,0,0
2,2072,Socovos,2035,6,14,-8,22,13,9,5,4,-5,-3,2,5,4,6,3,-3,1,4,1,-2,-8,0,1,1,10,4,6,2,0,0,4,4,3,2,0,0,6,0,3,0,0,0
2,2073,Tarazona de la Mancha,6012,-11,2,-13,92,60,32,-15,-4,-4,7,11,-9,-7,-1,3,5,4,-2,-8,-3,-7,2,7,-7,12,25,31,16,5,3,5,20,20,10,3,2,7,5,11,6,2,1
2,2074,Tobarra,7469,109,79,30,127,82,45,27,23,21,15,17,7,12,16,19,15,11,6,15,7,2,0,6,1,32,34,39,17,4,1,15,23,29,12,3,0,17,11,10,5,1,1
2,2078,Villalgordo del Júcar,1306,-14,0,-14,11,8,3,-4,-7,-7,4,1,-1,-1,-4,1,3,1,0,-3,-3,-8,1,0,-1,3,1,4,1,2,0,2,1,3,1,1,0,1,0,1,0,1,0
2,2079,Villamalea,3476,66,33,33,83,46,37,13,30,14,2,2,4,8,13,13,-1,-1,1,5,17,1,3,3,3,14,28,28,7,4,1,8,16,18,3,1,0,6,12,10,4,3,1
2,2080,Villapalacios,844,-3,2,-5,15,11,4,1,0,7,-3,-4,-4,3,-1,5,-2,-1,-2,-2,1,2,-1,-3,-2,3,5,5,1,1,0,2,3,5,0,1,0,1,2,0,1,0,0
2,2081,Villarrobledo,22197,520,322,198,680,389,291,58,212,175,48,24,2,36,121,115,37,11,0,22,91,60,11,13,2,92,239,238,90,15,1,50,129,141,58,7,0,42,110,97,32,8,1
2,2083,Villavaliente,288,-1,-4,3,-1,-3,2,-1,-4,-2,-1,6,1,-1,-5,-2,-1,5,0,0,1,0,0,1,1,0,-2,-1,0,1,1,0,-3,-1,0,1,0,0,1,0,0,0,1
2,2086,Yeste,4444,-21,-3,-18,3,3,0,0,-8,-7,5,7,-19,1,-3,-1,2,5,-7,-1,-5,-6,3,2,-12,2,0,1,-1,1,0,1,0,1,0,1,0,1,0,0,-1,0,0
3,3001,Adsubia,558,19,10,9,19,11,8,-1,1,8,0,11,0,0,0,7,0,3,0,-1,1,1,0,8,0,0,0,5,5,9,0,0,0,4,4,3,0,0,0,1,1,6,0
3,3002,Agost,4053,109,64,45,58,34,24,16,29,28,23,8,3,4,18,20,15,6,1,12,11,8,8,2,2,4,21,14,14,4,1,2,13,10,6,2,1,2,8,4,8,2,0
3,3003,Agres,649,-28,-11,-17,3,0,3,-13,-5,-1,-8,0,-1,-5,-3,1,-4,0,0,-8,-2,-2,-4,0,-1,2,0,0,-1,2,0,0,0,0,0,0,0,2,0,0,-1,2,0
3,3004,Aigües,579,26,9,17,33,16,17,-9,-2,2,10,22,3,-7,-2,-3,8,13,0,-2,0,5,2,9,3,1,3,3,11,12,3,1,0,2,6,6,1,0,3,1,5,6,2
3,3005,Albatera,8661,292,181,111,220,130,90,39,59,70,50,58,15,15,36,51,35,33,12,24,23,19,15,25,3,35,48,53,39,39,6,13,31,40,21,21,4,22,17,13,18,18,2
3,3006,Alcalalí,941,101,53,48,91,46,45,17,4,8,17,39,15,13,0,7,4,20,9,4,4,1,13,19,6,10,7,11,13,36,13,7,2,8,3,19,7,3,5,3,10,17,6
3,3007,Alcocer de Planes,123,12,8,4,5,3,2,5,0,-3,5,5,-1,3,0,-2,3,3,0,2,0,-1,2,2,-1,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3,3009,Alcoy/Alcoi,60476,-161,-70,-91,268,145,123,8,-43,-64,-40,-15,-23,-6,-8,-43,2,-9,-8,14,-35,-21,-42,-6,-15,51,71,74,45,17,0,22,38,42,28,11,0,29,33,32,17,6,0
3,3010,Alfafara,388,1,2,-1,3,1,2,-1,-2,-2,4,2,0,-1,-1,0,2,2,0,0,-1,-2,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0
3,3011,"Alfàs del Pi, l'",13226,1493,767,726,1093,553,540,193,223,295,256,338,173,125,84,155,110,178,108,68,139,140,146,160,65,152,135,182,213,282,123,72,55,93,104,148,77,80,80,89,109,134,46
3,3012,Algorfa,1220,610,300,310,609,297,312,62,14,42,105,325,59,32,-1,23,42,166,38,30,15,19,63,159,21,64,12,41,120,311,59,29,2,20,51,157,38,35,10,21,69,154,21
3,3013,Algueña,1459,20,2,18,24,12,12,-3,4,8,5,5,2,-7,1,2,3,2,2,4,3,6,2,3,0,3,2,9,4,5,1,1,2,5,2,2,0,2,0,4,2,3,1
3,3014,Alicante/Alacant,272432,5458,2936,2522,5676,3081,2595,801,1412,1798,987,399,101,381,743,1051,552,154,79,420,669,747,435,245,22,844,1425,1867,937,405,161,429,721,1119,541,170,79,415,704,748,396,235,82
3,3015,Almoradí,13606,732,376,356,411,202,209,68,164,183,103,156,46,28,69,113,47,85,26,40,95,70,56,71,20,59,77,67,61,113,31,29,38,32,26,57,18,30,39,35,35,56,13
