COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2013_SALDOTOTAL,2013_SALDOTOTAL_HOMBRES,2013_SALDOTOTAL_MUJERES,2013_SALDOEXT_TOTAL,2013_SALDOEXT_HOMBRES,2013_SALDOEXT_MUJERES,2013_SALDOTOTAL_MENORES,2013_SALDOTOTAL_ESTUDIANTES,2013_SALDOTOTAL_TRABAJADORES,2013_SALDOTOTAL_MADUREZ1,2013_SALDOTOTAL_MADUREZ2,2013_SALDOTOTAL_JUBILADOS,2013_SALDOHOMBRES_MENORES,2013_SALDOHOMBRES_ESTUDIANTES,2013_SALDOHOMBRES_TRABAJADORES,2013_SALDOHOMBRES_MADUREZ1,2013_SALDOHOMBRES_MADUREZ2,2013_SALDOHOMBRES_JUBILADOS,2013_SALDOMUJERES_MENORES,2013_SALDOMUJERES_ESTUDIANTES,2013_SALDOMUJERES_TRABAJADORES,2013_SALDOMUJERES_MADUREZ1,2013_SALDOMUJERES_MADUREZ2,2013_SALDOMUJERES_JUBILADOS,2013_SALDOEXT_MENORES,2013_SALDOEXT_ESTUDIANTES,2013_SALDOEXT_TRABAJADORES,2013_SALDOEXT_MADUREZ1,2013_SALDOEXT_MADUREZ2,2013_SALDOEXT_JUBILADOS,2013_SALDOEXT_HOMBRES_MENORES,2013_SALDOEXT_HOMBRES_ESTUDIANTES,2013_SALDOEXT_HOMBRES_TRABAJADORES,2013_SALDOEXT_HOMBRES_MADUREZ1,2013_SALDOEXT_HOMBRES_MADUREZ2,2013_SALDOEXT_HOMBRES_JUBILADOS,2013_SALDOEXT_MUJERES_MENORES,2013_SALDOEXT_MUJERES_ESTUDIANTES,2013_SALDOEXT_MUJERES_TRABAJADORES,2013_SALDOEXT_MUJERES_MADUREZ1,2013_SALDOEXT_MUJERES_MADUREZ2,2013_SALDOEXT_MUJERES_JUBILADOS
13,13040,Fernán Caballero,1058,9,7,2,1,0,1,-2,3,-1,4,-1,6,0,1,0,3,-1,4,-2,2,-1,1,0,2,1,0,1,0,-1,0,0,0,0,1,-1,0,1,0,1,-1,0,0
13,13042,Fuencaliente,1325,0,3,-3,2,1,1,2,1,-2,-3,1,1,2,0,1,-2,1,1,0,1,-3,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13,13044,Fuente el Fresno,3460,-78,-41,-37,-33,-24,-9,-11,-16,-28,-17,-1,-4,-4,-8,-15,-8,-3,-3,-7,-8,-13,-9,2,-1,-3,-6,-12,-11,-1,0,0,-5,-10,-6,-3,0,-3,-1,-2,-5,2,0
13,13045,Granátula de Calatrava,1005,-19,-8,-11,0,1,-1,-5,-3,-5,-1,0,-5,-4,-2,-3,1,2,-2,-1,-1,-2,-2,-2,-3,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,-1,0
13,13047,Herencia,7041,-169,-107,-62,-136,-106,-30,-17,-21,-54,-66,-16,0,-7,-13,-38,-42,-12,2,-10,-8,-16,-24,-4,-2,-11,-9,-50,-56,-10,-2,-9,-7,-42,-41,-9,0,-2,-2,-8,-15,-1,-2
13,13904,Llanos del Caudillo,0,-23,-17,-6,-1,-4,3,0,-2,-8,-9,-1,-1,-1,-2,-6,-7,0,-1,1,0,-2,-2,-1,0,2,3,-2,-4,0,0,1,2,-2,-5,0,0,1,1,0,1,0,0
13,13052,Malagón,8059,-113,-46,-67,-110,-63,-47,-18,-9,-40,-42,8,-10,-3,-8,-14,-28,6,1,-15,-1,-26,-14,2,-11,-14,-15,-34,-37,-9,-1,-6,-8,-21,-20,-7,-1,-8,-7,-13,-17,-2,0
13,13053,Manzanares,18222,-235,-107,-128,-99,-54,-45,-51,-11,-91,-40,-15,-23,-11,-5,-46,-27,-7,-8,-40,-6,-45,-13,-8,-15,-30,-8,-28,-21,-4,-9,-10,-9,-20,-13,0,-3,-20,1,-8,-8,-4,-6
13,13054,Membrilla,6600,-16,-9,-7,2,0,2,7,-14,-8,2,3,-8,1,-8,-1,0,-1,-1,6,-6,-7,2,4,-7,2,2,1,-3,0,0,1,0,2,-3,0,0,1,2,-1,0,0,0
13,13056,Miguelturra,9617,-8,-35,27,-9,-13,4,2,9,6,-21,-7,-1,3,-1,0,-32,-4,-1,-1,10,6,11,-3,0,-1,0,-3,-1,-4,0,-1,-3,-3,-4,-2,0,0,3,0,3,-2,0
