COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2014_SALDOTOTAL,2014_SALDOTOTAL_HOMBRES,2014_SALDOTOTAL_MUJERES,2014_SALDOEXT_TOTAL,2014_SALDOEXT_HOMBRES,2014_SALDOEXT_MUJERES,2014_SALDOTOTAL_MENORES,2014_SALDOTOTAL_ESTUDIANTES,2014_SALDOTOTAL_TRABAJADORES,2014_SALDOTOTAL_MADUREZ1,2014_SALDOTOTAL_MADUREZ2,2014_SALDOTOTAL_JUBILADOS,2014_SALDOHOMBRES_MENORES,2014_SALDOHOMBRES_ESTUDIANTES,2014_SALDOHOMBRES_TRABAJADORES,2014_SALDOHOMBRES_MADUREZ1,2014_SALDOHOMBRES_MADUREZ2,2014_SALDOHOMBRES_JUBILADOS,2014_SALDOMUJERES_MENORES,2014_SALDOMUJERES_ESTUDIANTES,2014_SALDOMUJERES_TRABAJADORES,2014_SALDOMUJERES_MADUREZ1,2014_SALDOMUJERES_MADUREZ2,2014_SALDOMUJERES_JUBILADOS,2014_SALDOEXT_MENORES,2014_SALDOEXT_ESTUDIANTES,2014_SALDOEXT_TRABAJADORES,2014_SALDOEXT_MADUREZ1,2014_SALDOEXT_MADUREZ2,2014_SALDOEXT_JUBILADOS,2014_SALDOEXT_HOMBRES_MENORES,2014_SALDOEXT_HOMBRES_ESTUDIANTES,2014_SALDOEXT_HOMBRES_TRABAJADORES,2014_SALDOEXT_HOMBRES_MADUREZ1,2014_SALDOEXT_HOMBRES_MADUREZ2,2014_SALDOEXT_HOMBRES_JUBILADOS,2014_SALDOEXT_MUJERES_MENORES,2014_SALDOEXT_MUJERES_ESTUDIANTES,2014_SALDOEXT_MUJERES_TRABAJADORES,2014_SALDOEXT_MUJERES_MADUREZ1,2014_SALDOEXT_MUJERES_MADUREZ2,2014_SALDOEXT_MUJERES_JUBILADOS
1,1013,Barrundia,590,-11,-12,1,-3,-1,-2,3,-2,-3,-4,-3,-3,2,-3,-3,-3,-3,-2,1,1,0,-1,0,-1,-2,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0
1,1016,Bernedo,544,-13,-4,-9,2,1,1,-9,-1,3,-1,-4,-1,-3,-1,2,0,0,-1,-6,0,1,-1,-4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1022,Elciego,905,7,7,0,8,6,2,0,8,2,1,-4,-2,0,6,3,2,-1,-3,0,2,-1,-1,-3,1,1,1,2,2,0,2,0,1,2,2,0,1,1,0,0,0,0,1
1,1023,Elvillar/Bilar,356,5,2,3,6,1,5,1,-1,3,-2,1,3,1,1,1,-2,0,1,0,-2,2,0,1,2,3,1,2,0,0,0,1,1,0,-1,0,0,2,0,2,1,0,0
1,1046,Erriberagoitia/Ribera Alta,515,17,12,5,-3,-2,-1,3,5,4,0,3,2,4,3,2,-1,4,0,-1,2,2,1,-1,2,0,0,0,-2,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,0
1,1901,Iruña Oka/Iruña de Oca,1674,23,27,-4,3,0,3,-3,-1,22,7,-2,0,4,0,16,11,-3,-2,-7,-1,6,-4,1,2,-3,1,3,0,1,1,-2,1,2,0,-1,0,-1,0,1,0,2,1
1,1027,Iruraiz-Gauna,416,2,1,1,-2,-1,-1,4,-3,-2,4,1,-2,2,-1,-2,3,1,-2,2,-2,0,1,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0
1,1028,Labastida/Bastida,1195,-18,-13,-5,-19,-17,-2,-3,4,-5,-3,-12,-1,7,1,-6,-6,-9,1,-10,3,1,3,-3,-2,-3,0,-3,-10,-3,1,-1,0,-3,-10,-2,0,-2,0,0,0,-1,1
1,1031,Laguardia,1409,12,2,10,1,-1,2,5,4,-3,9,-2,0,3,0,1,0,-2,0,2,4,-4,9,0,0,0,4,-3,0,0,0,0,1,-1,-1,0,0,0,3,-2,1,0,0
1,1902,Lantarón,924,-27,-15,-12,-2,-3,1,-9,1,-13,-6,2,0,-4,2,-6,-8,0,2,-5,-1,-7,2,2,-2,1,0,-2,-1,0,0,0,0,-2,-1,0,0,1,0,0,0,0,0
1,1033,Lapuebla de Labarca,872,1,2,-1,0,0,0,7,6,-10,-6,5,0,9,5,-8,-7,3,0,-2,1,-2,1,2,0,2,-1,0,-1,0,0,2,0,0,-2,0,0,0,-1,0,1,0,0
1,1036,Laudio/Llodio,19632,-77,-38,-39,-28,-12,-16,-9,-16,-21,-19,-6,-3,2,-13,-24,-4,3,-1,-11,-3,3,-15,-9,-2,-3,5,-8,-14,-6,-1,0,2,-4,-8,-1,0,-3,3,-4,-6,-5,-1
1,1058,Legutio,1333,-8,3,-11,-4,3,-7,-6,6,-2,-1,-3,-1,1,1,3,0,-1,0,-7,5,-5,-1,-2,-1,-4,-1,-1,1,1,0,0,-1,0,2,2,0,-4,0,-1,-1,-1,0
1,1034,Leza,196,9,3,6,3,2,1,-2,4,2,2,3,0,-1,1,1,2,1,-1,-1,3,1,0,2,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1,1039,Moreda de Álava,292,1,0,1,6,3,3,2,3,1,0,-1,-4,1,2,0,0,-1,-2,1,1,1,0,0,-2,3,0,3,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0
1,1041,Navaridas,215,20,19,1,17,16,1,-2,11,3,9,0,-1,-2,9,4,9,0,-1,0,2,-1,0,0,0,-2,8,4,7,1,-1,-2,7,5,6,1,-1,0,1,-1,1,0,0
1,1042,Okondo,831,-6,-8,2,2,0,2,-8,1,3,-1,-4,1,-5,1,0,-3,-2,0,-3,0,3,2,-2,1,0,-1,0,0,1,0,0,0,0,-1,0,0,0,-1,0,1,1,0
1,1043,Oyón-Oion,2286,21,12,9,-13,-11,-2,-1,10,21,2,-14,-5,-1,4,8,5,-6,-4,0,6,13,-3,-8,-1,-6,-2,2,-6,-1,-1,-3,-1,-2,-3,-2,-1,-3,-1,4,-3,1,0
1,1047,Ribera Baja/Erribera Beitia,493,15,13,2,1,2,-1,10,1,6,-8,-4,10,8,3,3,-5,-3,7,2,-2,3,-3,-1,3,1,0,1,-1,0,0,0,1,1,0,0,0,1,-1,0,-1,0,0
1,1051,Salvatierra/Agurain,3933,7,-4,11,20,5,15,-6,19,6,-9,-9,10,-5,11,5,-13,-6,7,-1,8,1,4,-3,3,2,1,8,5,1,3,-2,-1,8,-1,-1,2,4,2,0,6,2,1
1,1053,San Millán/Donemiliaga,681,-5,-1,-4,4,2,2,1,-2,-3,5,-3,-3,0,-1,0,3,-2,-2,1,-1,-3,2,-1,-1,0,0,2,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0
1,1054,Urkabustaiz,840,13,6,7,-2,1,-3,-3,5,20,-2,-5,-2,-5,3,11,-1,-2,0,2,2,9,-1,-3,-2,0,2,0,-3,-1,0,1,2,0,-2,0,0,-1,0,0,-1,-1,0
1,1055,Valdegovía/Gaubea,925,-18,-10,-8,-1,0,-1,-6,3,-4,2,-5,-9,-4,2,-7,3,-2,-3,-2,1,3,-1,-3,-6,1,0,0,-2,0,0,1,0,0,-1,0,0,0,0,0,-1,0,0
1,1057,Villabuena de Álava/Eskuernaga,336,0,1,-1,-2,-2,0,0,-1,2,-2,1,1,0,1,2,-2,0,0,0,-2,0,0,1,1,0,1,-1,-2,0,0,0,1,-1,-2,0,0,0,0,0,0,0,0
1,1059,Vitoria-Gasteiz,217154,1865,826,1039,121,-23,144,589,318,445,281,93,115,315,111,184,111,65,28,274,207,261,170,28,87,149,104,-38,-111,-11,18,98,30,-51,-105,-7,7,51,74,13,-6,-4,11
1,1060,Yécora/Iekora,257,2,2,0,-4,-3,-1,0,3,2,6,-4,-3,0,0,2,6,-2,-3,0,3,0,0,-2,0,0,-1,0,0,-2,-1,0,-1,0,0,-1,-1,0,0,0,0,-1,0
1,1018,Zigoitia,1198,10,7,3,8,3,5,2,1,-2,7,4,-3,0,2,-3,4,4,-1,2,-1,1,3,0,-2,5,2,1,1,0,-1,3,0,1,0,0,-1,2,2,0,1,0,0
1,1063,Zuia,1637,-38,-25,-13,-14,-12,-2,-4,-8,-12,-5,-9,1,-1,-1,-6,-5,-7,-4,-3,-7,-6,0,-2,5,-5,-1,-3,-7,2,0,-4,-1,-2,-7,2,0,-1,0,-1,0,0,0
2,2001,Abengibre,996,10,8,2,5,4,1,-1,3,0,5,1,3,0,1,-1,4,2,2,-1,2,1,1,-1,1,0,0,5,1,-1,0,0,0,4,1,-1,0,0,0,1,0,0,0
2,2002,Alatoz,684,6,3,3,-11,-8,-3,-2,1,4,-5,2,5,0,2,2,-1,-3,3,-2,-1,2,-4,5,2,-2,0,-4,-2,-3,0,-1,0,-2,-2,-3,0,-1,0,-2,0,0,0
2,2003,Albacete,147527,-289,-101,-188,404,261,143,50,-36,-202,-28,-82,27,22,27,-74,-21,-36,-5,28,-63,-128,-7,-46,32,62,121,113,69,19,11,24,77,91,48,11,4,38,44,22,21,8,7
2,2005,Alborea,813,-11,-4,-7,0,-1,1,-1,-4,-5,0,0,0,-3,-1,-2,0,0,2,2,-3,-3,0,0,-2,0,1,-1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2,2007,Alcalá del Júcar,1525,-36,-18,-18,6,4,2,-4,-1,-8,-7,-10,-6,-4,1,-4,-4,-4,-3,0,-2,-4,-3,-6,-3,2,2,1,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0
2,2008,Alcaraz,1751,6,7,-1,4,1,3,5,1,-2,3,5,-5,3,0,0,0,3,1,2,1,-2,3,2,-6,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0
2,2009,Almansa,23612,-147,-67,-80,-61,-35,-26,-26,-35,-47,-16,-24,0,-17,-15,-23,-4,-15,7,-9,-20,-24,-12,-9,-7,-10,-8,-18,-10,-12,-4,1,-9,-14,-3,-9,-2,-11,1,-4,-7,-3,-2
2,2010,Alpera,2334,-6,-4,-2,14,8,6,1,-5,5,-3,-5,-1,5,-3,0,0,-5,-1,-4,-2,5,-3,0,0,3,2,3,2,1,1,4,1,2,1,0,0,-1,1,1,1,1,1
2,2012,Balazote,2254,-64,-48,-16,-29,-31,2,-13,-4,-7,-30,-9,-1,-3,0,-13,-22,-9,-1,-10,-4,6,-8,0,0,3,5,-7,-22,-8,0,3,2,-8,-20,-8,0,0,3,1,-2,0,0
2,2015,Barrax,1952,-12,-5,-7,17,10,7,-1,-5,-2,-1,-2,-1,-3,1,-4,3,-1,-2,2,-6,2,-4,-1,1,5,4,2,5,1,0,2,3,1,3,1,0,3,1,1,2,0,0
2,2016,Bienservida,907,-5,-5,0,-6,-2,-4,-3,2,-1,-6,1,1,-2,2,-3,-3,0,0,-1,0,2,-3,1,1,0,0,-1,-4,0,-1,0,0,0,-2,0,0,0,0,-1,-2,0,-1
2,2017,Bogarra,1347,-2,-3,1,3,0,3,-3,4,-2,3,2,-7,-1,-1,-3,3,1,-3,-2,5,1,0,1,-4,0,0,2,1,0,0,0,0,0,1,0,-1,0,0,2,0,0,1
2,2018,Bonete,1222,-19,-12,-7,0,1,-1,3,-3,-14,-6,1,0,2,-1,-9,-4,0,0,1,-2,-5,-2,1,0,3,0,-1,-2,0,0,2,0,1,-2,0,0,1,0,-2,0,0,0
2,2019,"Bonillo, El",3278,-8,-6,-2,1,-1,2,-2,5,-6,-9,1,2,-1,0,-4,-3,0,2,-1,5,-2,-6,1,0,0,2,1,-2,0,0,0,1,0,-2,0,0,0,1,1,0,0,0
2,2020,Carcelén,664,4,3,1,1,1,0,2,0,0,4,-3,1,2,-2,1,4,-3,1,0,2,-1,0,0,0,1,1,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,-1,0
2,2021,Casas de Juan Núñez,1267,8,13,-5,11,5,6,4,-6,3,4,2,1,2,0,0,8,2,0,2,-6,3,-4,0,1,5,0,3,2,1,0,1,0,2,1,1,0,4,0,1,1,0,0
2,2024,Casas-Ibáñez,4097,-69,-46,-23,-52,-38,-14,-8,-7,-16,-29,-11,2,-8,-7,-14,-12,-8,3,0,0,-2,-17,-3,-1,2,0,-23,-22,-4,-5,0,-4,-17,-14,-2,-1,2,4,-6,-8,-2,-4
2,2025,Caudete,8909,-265,-143,-122,-219,-125,-94,-44,-22,-48,-90,-56,-3,-22,-15,-26,-51,-23,-5,-22,-7,-22,-39,-33,2,-24,-21,-27,-67,-61,-20,-11,-17,-20,-38,-26,-13,-13,-4,-7,-29,-35,-7
2,2026,Cenizate,1070,-12,-3,-9,-6,-1,-5,-2,-6,-11,7,1,-2,-2,0,-4,2,0,0,0,-6,-7,5,1,-2,-3,0,-3,0,0,0,-1,1,-1,0,0,0,-2,-1,-2,0,0,0
2,2029,Chinchilla de Monte-Aragón,3227,6,4,2,-8,-6,-2,8,4,0,-7,1,-4,7,6,-1,-8,-2,-1,1,-2,1,1,3,-3,2,1,0,-8,-2,-2,3,2,-1,-8,0,-2,-1,-1,1,0,-2,0
2,2030,Elche de la Sierra,3936,-14,-12,-2,2,0,2,8,-2,-9,-18,5,-1,9,-2,-8,-18,4,2,-1,0,-1,0,1,-3,1,0,0,0,0,1,1,0,0,-2,0,1,0,0,0,2,0,0
2,2032,Fuensanta,377,-3,-6,3,1,-1,2,0,4,-2,-2,1,-4,-1,2,-3,-3,1,-2,1,2,1,1,0,-2,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0
2,2033,Fuente-Álamo,2483,-50,-32,-18,-25,-20,-5,-6,-4,-24,-10,-1,-5,-6,-1,-13,-7,-1,-4,0,-3,-11,-3,0,-1,-2,-2,-8,-11,-1,-1,-3,-3,-6,-7,0,-1,1,1,-2,-4,-1,0
2,2034,Fuentealbilla,1803,-26,-19,-7,-31,-20,-11,-6,1,-19,0,-2,-1,-4,1,-14,-3,-1,1,-2,0,-5,3,-1,-2,-4,2,-23,0,-6,0,-3,2,-13,-1,-5,0,-1,0,-10,1,-1,0
2,2035,"Gineta, La",2064,42,17,25,-4,-3,-1,10,1,7,15,4,5,4,1,1,9,2,2,6,0,6,6,2,3,-2,-1,-3,2,-1,1,0,0,-2,0,-2,1,-2,-1,-1,2,1,0
2,2037,Hellín,26205,-58,-29,-29,42,12,30,-18,-29,-5,-4,-3,6,-14,-16,-6,-6,4,10,-4,-13,1,2,-7,-4,6,11,17,6,-4,3,1,4,4,4,-4,1,5,7,13,2,0,2
2,2038,"Herrera, La",402,2,2,0,2,1,1,0,3,3,-2,0,-3,0,0,4,-1,0,-1,0,3,-1,-1,0,-2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2040,Hoya-Gonzalo,762,11,4,7,-2,-1,-1,3,3,-4,6,0,3,2,2,-1,1,0,0,1,1,-3,5,0,3,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
2,2043,Lezuza,1793,-12,-3,-9,3,1,2,-8,-2,3,2,0,-9,-3,1,-1,1,1,-3,-5,-3,4,1,-1,-6,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2,2044,Liétor,1676,2,0,2,7,3,4,-2,7,-2,5,-2,-3,-2,3,-2,4,-1,-1,0,4,0,1,-1,-2,3,1,1,2,0,0,0,1,0,2,0,0,3,0,1,0,0,0
2,2045,Madrigueras,4536,7,20,-13,7,7,0,1,-3,12,-3,2,-2,4,-3,13,2,4,0,-3,0,-1,-5,-2,-2,1,1,1,3,1,0,-1,-1,6,2,1,0,2,2,-5,1,0,0
2,2046,Mahora,1366,-4,1,-5,6,3,3,-3,1,-5,5,0,-2,0,1,-4,7,-2,-1,-3,0,-1,-2,2,-1,2,1,1,2,0,0,1,0,1,1,0,0,1,1,0,1,0,0
2,2048,Minaya,1789,16,13,3,9,4,5,1,5,-1,10,3,-4,2,7,-3,9,2,-3,-1,-2,2,1,1,-1,1,3,3,1,1,0,1,2,1,0,0,0,0,1,2,1,1,0
2,2051,Montealegre del Castillo,2144,-4,-8,4,5,2,3,3,-3,-8,1,-4,8,1,-3,-3,0,-3,0,2,0,-5,1,-1,8,3,1,-1,2,0,0,1,1,-1,1,0,0,2,0,0,1,0,0
2,2053,Munera,4064,2,-1,3,1,2,-1,5,-2,-8,-3,10,0,1,-1,-7,0,6,0,4,-1,-1,-3,4,0,0,0,-2,0,1,2,0,0,0,0,1,1,0,0,-2,0,0,1
2,2054,Navas de Jorquera,540,10,4,6,10,5,5,3,1,7,1,-1,-2,1,1,3,0,-1,-1,2,0,4,1,0,-1,2,4,3,1,0,0,1,3,1,0,0,0,1,1,2,1,0,0
2,2056,Ontur,2431,-12,-3,-9,2,3,-1,6,-7,-5,-8,2,0,7,-7,1,-6,1,1,-1,0,-6,-2,1,-1,4,3,1,-5,-1,0,4,1,1,-3,0,0,0,2,0,-2,-1,0
2,2057,Ossa de Montiel,2791,-14,-9,-5,-8,-5,-3,4,-10,-3,0,-2,-3,-1,-8,2,2,-2,-2,5,-2,-5,-2,0,-1,1,-3,-3,-3,0,0,-1,-2,0,-2,0,0,2,-1,-3,-1,0,0
2,2061,Pétrola,915,0,-2,2,-2,-1,-1,1,4,1,-3,-1,-2,-1,2,2,-3,-1,-1,2,2,-1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
2,2067,Riópar,1473,-22,-12,-10,-1,-3,2,-4,-4,-6,-6,-1,1,-1,-4,-3,-3,-1,2,-3,0,-3,-3,0,-1,-1,0,2,-1,-2,1,-1,0,0,-1,-2,1,0,0,2,0,0,0
2,2068,Robledo,430,-10,-4,-6,2,1,1,-2,-5,0,-1,-1,-1,-1,-4,0,-1,1,1,-1,-1,0,0,-2,-2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,2069,"Roda, La",13627,-170,-93,-77,-46,-35,-11,-38,-24,-43,-38,-11,-14,-18,-2,-39,-17,-15,-2,-20,-22,-4,-21,4,-12,-1,-2,-15,-21,-6,0,-1,4,-14,-12,-11,0,0,-6,-1,-9,5,0
2,2070,Salobre,618,1,1,0,-4,-2,-2,0,-3,-1,1,3,1,-1,-2,0,2,3,-1,1,-1,-1,-1,0,2,0,-3,-1,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,0,0
2,2071,San Pedro,1336,93,47,46,-1,-1,0,19,16,10,28,7,12,12,8,3,13,4,7,7,8,7,15,3,5,0,-1,-1,0,1,0,0,0,-1,-1,1,0,0,-1,0,1,0,0
2,2073,Tarazona de la Mancha,6012,-12,3,-15,-20,-10,-10,-4,-3,-10,-4,4,3,-3,4,1,-7,3,3,-1,-7,-11,3,1,0,-6,0,-5,-5,-4,0,-1,-1,-3,-4,-1,0,-5,1,-2,-1,-3,0
2,2074,Tobarra,7469,-60,-14,-46,14,7,7,-16,-3,-30,-10,1,-4,-2,1,-12,-7,4,1,-14,-4,-18,-3,-3,-5,-3,8,3,4,-1,1,0,1,1,3,0,1,-3,7,2,1,-1,0
2,2078,Villalgordo del Júcar,1306,4,9,-5,2,2,0,1,0,3,-2,2,0,1,2,3,1,2,0,0,-2,0,-3,0,0,1,0,0,0,1,0,2,0,-1,0,1,0,-1,0,1,0,0,0
2,2079,Villamalea,3476,-40,-18,-22,-48,-29,-19,-3,-6,-5,-31,6,-3,0,5,-3,-21,3,-4,-3,-11,-2,-10,3,1,-5,-7,-12,-22,-1,-1,-2,0,-8,-16,-1,-2,-3,-7,-4,-6,0,1
2,2080,Villapalacios,844,14,5,9,3,2,1,4,2,0,9,0,-1,3,0,-1,3,0,0,1,2,1,6,0,-1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2,2081,Villarrobledo,22197,-56,-20,-36,37,27,10,-6,4,-40,-1,-10,-2,-7,7,-13,-8,2,1,1,-3,-27,7,-12,-3,14,17,6,11,-9,-3,6,11,4,9,-3,-1,8,6,2,2,-6,-2
2,2086,Yeste,4444,-61,-29,-32,-3,-1,-2,-2,-7,-17,-8,-5,-21,-1,-1,-6,-5,-3,-12,-1,-6,-11,-3,-2,-9,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,-1,0,-1,0,0
3,3001,Adsubia,558,37,16,21,37,17,20,0,-1,1,4,16,17,-1,0,0,2,6,9,1,-1,1,2,10,8,0,1,4,4,14,14,0,1,1,2,6,7,0,0,3,2,8,7
3,3002,Agost,4053,-16,-1,-15,-16,-9,-7,-9,4,-22,4,9,-3,-5,0,-8,7,7,-2,-4,4,-14,-3,2,-1,-4,0,-10,-2,2,-2,-2,-1,-4,-3,1,0,-2,1,-6,1,1,-2
3,3003,Agres,649,-4,-3,-1,0,1,-1,-2,-1,-3,-2,4,0,-1,-1,-3,0,3,-1,-1,0,0,-2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0
3,3004,Aigües,579,-94,-48,-46,-60,-32,-28,-21,-6,-11,-16,-14,-27,-13,-4,-4,-7,-7,-14,-8,-2,-7,-9,-7,-13,-5,-7,-5,-9,-14,-20,-4,-3,-3,-4,-7,-11,-1,-4,-2,-5,-7,-9
3,3005,Albatera,8661,66,25,41,38,23,15,26,21,7,2,11,0,11,7,8,-3,6,-2,15,14,-1,5,5,2,8,11,3,1,10,5,7,4,4,0,6,2,1,7,-1,1,4,3
3,3006,Alcalalí,941,-20,-10,-10,-29,-12,-17,5,-8,-1,-2,7,-22,1,-3,-3,2,3,-10,4,-5,2,-4,4,-12,3,-8,2,-1,0,-25,3,-4,0,0,2,-13,0,-4,2,-1,-2,-12
3,3007,Alcocer de Planes,123,-23,-14,-9,-12,-7,-5,-7,-1,-4,1,-7,-5,-4,-1,-3,0,-3,-3,-3,0,-1,1,-4,-2,-3,0,0,0,-6,-3,-2,0,0,0,-3,-2,-1,0,0,0,-3,-1
3,3009,Alcoy/Alcoi,60476,31,29,2,86,42,44,12,22,13,-36,23,-10,11,6,14,-26,12,7,1,16,-1,-10,11,-17,19,29,20,5,7,4,7,10,11,6,5,1,12,19,9,-1,2,3
3,3011,"Alfàs del Pi, l'",13226,294,137,157,236,110,126,53,6,33,43,132,29,30,2,22,10,72,5,23,4,11,33,60,24,46,7,29,35,116,-1,24,5,15,12,61,-9,22,2,14,23,55,8
3,3012,Algorfa,1220,64,36,28,60,36,24,3,-4,2,17,40,5,5,-1,-2,10,17,6,-2,-3,4,7,23,-1,3,-5,7,5,36,13,3,-1,6,3,15,9,0,-4,1,2,21,4
3,3013,Algueña,1459,-22,-6,-16,2,1,1,-1,-6,-5,0,-7,-3,0,0,-4,-1,-4,3,-1,-6,-1,1,-3,-6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3,3014,Alicante/Alacant,272432,1389,628,761,1479,701,778,410,243,211,273,272,-58,213,34,53,126,141,28,197,209,158,147,131,-86,372,265,266,216,226,83,210,90,123,98,111,45,162,175,143,118,115,38
3,3015,Almoradí,13606,-59,-56,-3,-59,-39,-20,-6,-33,-41,-10,11,29,-18,-19,-15,-16,10,10,12,-14,-26,6,1,19,-15,-7,-20,-38,15,6,-4,-6,-7,-33,8,4,-11,-1,-13,-5,7,2
3,3016,Almudaina,111,-6,-2,-4,-9,-4,-5,0,0,1,0,-5,-2,0,1,0,1,-3,-1,0,-1,1,-1,-2,-1,-1,0,0,-1,-5,-2,0,0,0,0,-3,-1,-1,0,0,-1,-2,-1
3,3017,"Alqueria d'Asnar, l'",416,-7,-3,-4,3,2,1,-1,0,-1,-4,0,0,-1,-2,1,0,0,0,0,2,-2,-4,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
