COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2010_SALDOTOTAL,2010_SALDOTOTAL_HOMBRES,2010_SALDOTOTAL_MUJERES,2010_SALDOEXT_TOTAL,2010_SALDOEXT_HOMBRES,2010_SALDOEXT_MUJERES,2010_SALDOTOTAL_MENORES,2010_SALDOTOTAL_ESTUDIANTES,2010_SALDOTOTAL_TRABAJADORES,2010_SALDOTOTAL_MADUREZ1,2010_SALDOTOTAL_MADUREZ2,2010_SALDOTOTAL_JUBILADOS,2010_SALDOHOMBRES_MENORES,2010_SALDOHOMBRES_ESTUDIANTES,2010_SALDOHOMBRES_TRABAJADORES,2010_SALDOHOMBRES_MADUREZ1,2010_SALDOHOMBRES_MADUREZ2,2010_SALDOHOMBRES_JUBILADOS,2010_SALDOMUJERES_MENORES,2010_SALDOMUJERES_ESTUDIANTES,2010_SALDOMUJERES_TRABAJADORES,2010_SALDOMUJERES_MADUREZ1,2010_SALDOMUJERES_MADUREZ2,2010_SALDOMUJERES_JUBILADOS,2010_SALDOEXT_MENORES,2010_SALDOEXT_ESTUDIANTES,2010_SALDOEXT_TRABAJADORES,2010_SALDOEXT_MADUREZ1,2010_SALDOEXT_MADUREZ2,2010_SALDOEXT_JUBILADOS,2010_SALDOEXT_HOMBRES_MENORES,2010_SALDOEXT_HOMBRES_ESTUDIANTES,2010_SALDOEXT_HOMBRES_TRABAJADORES,2010_SALDOEXT_HOMBRES_MADUREZ1,2010_SALDOEXT_HOMBRES_MADUREZ2,2010_SALDOEXT_HOMBRES_JUBILADOS,2010_SALDOEXT_MUJERES_MENORES,2010_SALDOEXT_MUJERES_ESTUDIANTES,2010_SALDOEXT_MUJERES_TRABAJADORES,2010_SALDOEXT_MUJERES_MADUREZ1,2010_SALDOEXT_MUJERES_MADUREZ2,2010_SALDOEXT_MUJERES_JUBILADOS
1,1017,Campezo/Kanpezu,1062,5,8,-3,-3,-2,-1,-2,3,-3,-1,8,0,1,1,-2,1,6,2,-3,2,-1,-2,2,-2,0,0,0,-2,1,-2,0,-1,0,-1,1,-1,0,1,0,-1,0,-1
1,1021,Elburgo/Burgelu,269,31,17,14,2,1,1,5,5,8,5,4,2,1,2,3,5,2,3,4,3,5,0,2,-1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1022,Elciego,905,-7,1,-8,3,2,1,0,-2,2,6,-7,-6,3,-1,2,2,-2,-3,-3,-1,0,4,-5,-3,-1,1,0,3,0,0,0,0,1,1,0,0,-1,1,-1,2,0,0
1,1023,Elvillar/Bilar,356,0,2,-2,-1,1,-2,-3,5,1,0,2,-5,-1,2,2,0,0,-1,-2,3,-1,0,2,-4,0,0,1,-1,0,-1,0,0,1,0,0,0,0,0,0,-1,0,-1
1,1046,Erriberagoitia/Ribera Alta,515,29,16,13,-1,0,-1,6,3,8,3,-1,8,5,1,3,2,1,3,1,2,5,1,-2,5,-2,1,1,1,-2,0,-1,0,1,1,-1,0,-1,1,0,0,-1,0
1,1901,Iruña Oka/Iruña de Oca,1674,-47,-19,-28,-6,-3,-3,-18,1,-18,0,-6,-9,-5,-1,-14,6,-3,-3,-13,2,-4,-6,-3,-6,-2,1,-3,1,-2,-1,0,1,-4,1,-1,0,-2,0,1,0,-1,-1
1,1027,Iruraiz-Gauna,416,19,6,13,0,-1,1,7,1,4,3,2,1,-1,0,5,-1,1,2,8,1,-1,4,1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
1,1028,Labastida/Bastida,1195,-8,-17,9,-3,-3,0,-1,-3,8,-8,-3,-1,-3,-3,0,-9,-2,0,2,0,8,1,-1,-1,1,0,2,-5,0,-1,1,0,1,-5,0,0,0,0,1,0,0,-1
1,1031,Laguardia,1409,47,30,17,9,6,3,8,4,11,8,7,7,6,2,10,5,2,4,2,2,1,3,5,3,3,2,1,2,1,0,2,1,1,2,0,0,1,1,0,0,1,0
1,1032,Lanciego/Lantziego,642,-9,-8,-1,-2,-4,2,4,-1,-11,0,-2,2,2,1,-9,-2,-1,1,2,-2,-2,2,-1,1,2,2,-4,-2,0,0,0,1,-3,-2,0,0,2,1,-1,0,0,0
1,1902,Lantarón,924,-23,-11,-12,4,1,3,-10,-1,-3,-2,-4,-2,-8,-1,0,3,-4,-2,-2,0,-3,-5,0,0,1,1,1,1,1,0,0,1,-1,0,1,0,1,0,2,1,0,0
1,1033,Lapuebla de Labarca,872,7,5,2,0,-2,2,0,2,-2,8,0,-1,1,4,-2,3,-1,1,-1,-2,0,5,1,-2,-2,0,1,1,0,0,-1,-1,0,0,0,0,-1,1,1,1,0,0
1,1036,Laudio/Llodio,19632,64,7,57,29,1,28,26,5,16,5,-2,3,12,5,-17,7,-3,-1,14,0,33,-2,1,4,15,7,5,0,0,0,8,1,-5,0,-2,-1,7,6,10,0,2,1
1,1058,Legutio,1333,60,30,30,-5,-3,-2,-11,13,32,13,8,-2,-9,2,22,8,3,-1,-2,11,10,5,5,-1,-5,2,-4,1,-1,1,-2,-1,-2,2,-1,0,-3,3,-2,-1,0,1
1,1041,Navaridas,215,4,8,-4,7,8,-1,0,0,1,1,1,1,0,0,3,1,2,2,0,0,-2,0,-1,-1,0,0,3,2,1,1,0,0,3,2,2,1,0,0,0,0,-1,0
1,1042,Okondo,831,32,17,15,8,5,3,2,7,6,10,6,1,0,3,2,8,3,1,2,4,4,2,3,0,1,2,3,0,2,0,1,1,3,0,0,0,0,1,0,0,2,0
1,1043,Oyón-Oion,2286,16,10,6,4,-6,10,21,6,-3,-12,3,-2,14,7,-5,-7,2,-1,7,-1,2,-5,1,-1,8,2,-6,-1,1,0,4,2,-9,-4,1,0,4,0,3,3,0,0
1,1047,Ribera Baja/Erribera Beitia,493,10,13,-3,-2,-3,1,0,4,-1,6,-5,6,-1,3,4,2,-1,3,1,1,-5,4,-4,3,1,-1,1,-2,-1,0,0,-1,0,-1,-1,0,1,0,1,-1,0,0
1,1051,Salvatierra/Agurain,3933,14,16,-2,18,9,9,1,12,1,-11,-1,10,4,9,6,-7,0,2,-3,3,-5,-4,-1,8,7,8,1,4,-1,-1,4,3,-1,3,0,0,3,5,2,1,-1,-1
1,1053,San Millán/Donemiliaga,681,4,1,3,2,1,1,-1,5,2,-5,2,-2,-2,5,0,-3,1,-1,1,0,2,-2,1,-1,1,2,0,-1,0,0,0,2,0,-1,0,0,1,0,0,0,0,0
1,1054,Urkabustaiz,840,40,29,11,-5,-8,3,6,4,10,16,6,-5,11,2,2,11,2,-2,-5,2,8,5,4,-3,-1,0,-4,-1,2,-1,-2,-1,-4,-1,0,0,1,1,0,0,2,-1
1,1055,Valdegovía/Gaubea,925,-4,2,-6,0,0,0,0,-2,3,2,-2,-5,-1,0,2,2,1,-2,1,-2,1,0,-3,-3,0,2,-1,-1,0,0,0,1,0,-1,0,0,0,1,-1,0,0,0
1,1059,Vitoria-Gasteiz,217154,858,259,599,-472,-538,66,353,348,488,-104,-207,-31,191,167,243,-138,-160,-39,162,181,245,34,-47,8,169,144,-246,-383,-133,-43,90,67,-234,-338,-111,-20,79,77,-12,-45,-22,-23
1,1060,Yécora/Iekora,257,1,1,0,6,3,3,-5,1,-1,3,-2,5,-4,-1,0,2,-2,5,-1,2,-1,1,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0
1,1062,Zambrana,370,28,13,15,0,-1,1,1,-1,13,10,4,0,1,-1,6,6,1,-1,0,0,7,4,3,1,-1,-1,0,0,1,1,-1,-1,0,0,1,0,0,0,0,0,0,1
1,1018,Zigoitia,1198,26,14,12,-1,1,-2,1,7,9,2,6,-1,1,4,3,2,2,1,0,3,6,0,4,-2,2,0,-1,-1,-1,0,2,-1,0,0,0,0,0,1,-1,-1,-1,0
1,1063,Zuia,1637,30,8,22,-8,-4,-4,8,-5,4,6,9,7,2,-2,-1,-3,6,5,6,-3,5,9,3,2,0,-1,-4,-4,0,1,0,0,-3,-2,0,1,0,-1,-1,-2,0,0
2,2002,Alatoz,684,8,8,0,12,5,7,6,6,-1,-1,0,-2,3,3,0,0,2,0,3,3,-1,-1,-2,-2,4,3,2,0,3,0,2,1,1,0,1,0,2,2,1,0,2,0
2,2003,Albacete,147527,236,-112,348,-53,-150,97,182,45,106,-146,-70,114,102,-37,-39,-142,-47,58,80,82,145,-4,-23,56,72,65,-55,-87,-57,-4,28,16,-79,-96,-24,-1,44,49,24,9,-33,-3
2,2004,Albatana,870,-8,-5,-3,-1,0,-1,-2,-3,-7,3,2,-1,-1,-2,-3,1,3,-3,-1,-1,-4,2,-1,2,0,-1,0,1,0,-1,0,0,0,1,0,-1,0,-1,0,0,0,0
2,2005,Alborea,813,-31,-13,-18,4,2,2,-5,-6,-2,-8,-4,-5,-2,-2,0,-3,-3,-2,-3,-4,-2,-5,-1,-3,0,3,2,-1,0,0,0,2,1,-1,0,0,0,1,1,0,0,0
2,2006,Alcadozo,775,0,-1,1,3,1,2,-3,5,-10,0,8,0,-2,3,-5,0,4,-1,-1,2,-5,0,4,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0
2,2007,Alcalá del Júcar,1525,-13,-3,-10,4,3,1,-6,3,0,-9,4,-5,-3,2,3,-4,4,-5,-3,1,-3,-5,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
2,2008,Alcaraz,1751,-10,-10,0,11,4,7,-5,-2,-2,-4,2,1,-3,2,-5,-4,-1,1,-2,-4,3,0,3,0,0,2,2,6,0,0,0,1,1,1,0,0,0,1,1,5,0,0
2,2009,Almansa,23612,-223,-122,-101,-62,-42,-20,-3,-75,-65,-64,-20,4,-7,-31,-29,-46,-6,-5,4,-44,-36,-18,-14,9,-1,-8,-21,-18,-10,-5,-4,-2,-16,-14,-5,-1,3,-6,-5,-4,-5,-4
2,2010,Alpera,2334,35,23,12,9,3,6,4,11,1,9,5,4,6,7,3,2,3,2,-2,4,-2,7,2,2,0,6,4,-1,-1,1,1,1,2,0,-1,0,-1,5,2,-1,0,1
2,2012,Balazote,2254,-5,0,-5,20,7,13,-4,-6,-6,2,3,4,-2,-1,-4,3,1,3,-2,-5,-2,-1,2,1,5,3,5,5,0,1,1,2,2,2,0,0,4,1,3,3,0,1
2,2013,Balsa de Ves,283,10,9,1,3,1,2,4,-1,5,4,0,-2,1,0,4,0,2,2,3,-1,1,4,-2,-4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2,2015,Barrax,1952,9,4,5,16,8,8,5,-3,-4,10,-1,2,5,-2,-2,3,-1,1,0,-1,-2,7,0,1,2,4,4,5,1,0,1,3,2,2,0,0,1,1,2,3,1,0
2,2016,Bienservida,907,-12,-2,-10,3,1,2,-4,-5,1,-3,0,-1,-2,1,-2,0,1,0,-2,-6,3,-3,-1,-1,3,1,0,-1,0,0,1,1,-1,0,0,0,2,0,1,-1,0,0
2,2017,Bogarra,1347,10,6,4,3,1,2,3,2,2,4,2,-3,1,2,-1,0,5,-1,2,0,3,4,-3,-2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1
2,2018,Bonete,1222,7,-2,9,17,5,12,2,10,-1,1,-1,-3,-1,1,-2,1,-1,0,3,9,1,0,0,-3,2,8,5,2,0,0,1,0,4,0,0,0,1,8,1,2,0,0
2,2019,"Bonillo, El",3278,-7,-5,-2,-7,-2,-5,0,-1,-9,-4,3,3,0,3,-10,0,2,0,0,-4,1,-4,1,3,-1,-1,0,-4,0,-2,-1,0,0,0,0,-1,0,-1,0,-4,0,-1
2,2020,Carcelén,664,30,19,11,9,6,3,-2,7,6,8,11,1,-1,4,5,6,4,1,-1,3,1,2,7,0,1,4,3,0,1,0,1,2,3,0,0,0,0,2,0,0,1,0
2,2021,Casas de Juan Núñez,1267,63,27,36,10,5,5,5,7,23,15,8,4,-2,1,12,7,4,4,7,6,11,8,4,0,3,0,6,0,1,0,1,1,3,0,0,0,2,-1,3,0,1,0
2,2024,Casas-Ibáñez,4097,44,5,39,16,0,16,14,18,-11,11,10,0,8,8,-20,4,2,2,6,10,9,7,8,-2,4,4,-1,7,4,-2,1,-1,-5,4,1,0,3,5,4,3,3,-2
2,2025,Caudete,8909,28,6,22,12,1,11,16,-16,-11,23,12,1,-1,-7,-9,13,8,0,17,-9,-2,10,4,1,6,-2,-3,3,7,0,6,-1,-6,-1,3,0,0,-1,3,4,4,0
2,2026,Cenizate,1070,-11,-1,-10,9,5,4,-4,-2,-3,1,0,-2,-6,0,2,2,1,1,2,-2,-5,-1,-1,-3,3,3,3,0,0,0,1,1,3,0,0,0,2,2,0,0,0,0
2,2029,Chinchilla de Monte-Aragón,3227,83,42,41,19,9,10,5,25,23,25,12,-11,1,10,16,13,6,-5,4,15,7,12,6,-6,8,4,7,-1,0,0,3,3,3,-1,0,0,5,1,4,0,0,0
2,2030,Elche de la Sierra,3936,17,17,0,7,3,4,7,6,-1,6,3,-3,5,6,-2,12,0,-3,2,0,1,-6,3,0,0,5,2,2,0,-2,1,3,0,0,0,-1,-1,2,2,2,0,-1
2,2032,Fuensanta,377,8,3,5,3,2,1,0,-1,4,0,2,4,0,-1,4,0,0,1,0,0,0,0,2,3,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2,2033,Fuente-Álamo,2483,-33,-9,-24,-28,-21,-7,-7,-5,-15,-5,-1,1,-4,-5,3,-4,1,1,-3,0,-18,-1,-2,0,-1,-2,-12,-9,-4,0,-2,-1,-8,-8,-2,0,1,-1,-4,-1,-2,0
2,2034,Fuentealbilla,1803,-35,-15,-20,11,6,5,-13,-2,-3,-10,-2,-4,-6,1,-2,-4,-1,-4,-7,-3,-1,-6,-1,0,-1,4,3,4,0,1,1,2,2,1,0,0,-2,2,1,3,0,1
2,2035,"Gineta, La",2064,45,11,34,-2,-6,4,-4,13,0,30,5,2,-1,4,-7,13,2,0,-3,9,7,17,3,2,-6,4,-1,-1,0,2,-4,2,-3,-1,-1,1,-2,2,2,0,1,1
2,2037,Hellín,26205,-54,-56,2,21,-24,45,-17,-4,-61,13,22,-12,-6,-26,-44,11,11,-5,-11,22,-17,2,11,-7,9,15,-31,18,1,3,-3,-3,-19,1,-3,1,12,18,-12,17,4,2
2,2038,"Herrera, La",402,12,4,8,4,1,3,5,1,0,3,3,0,0,0,0,3,1,0,5,1,0,0,2,0,3,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
2,2039,Higueruela,1326,29,21,8,4,2,2,7,-2,5,7,4,8,3,2,7,3,2,4,4,-4,-2,4,2,4,0,1,1,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,2041,Jorquera,580,-11,-2,-9,4,2,2,2,-1,-6,3,-3,-6,1,1,-5,4,0,-3,1,-2,-1,-1,-3,-3,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0
2,2042,Letur,1370,11,9,2,9,5,4,3,1,7,-1,7,-6,2,1,4,0,6,-4,1,0,3,-1,1,-2,4,1,1,2,1,0,2,1,1,1,0,0,2,0,0,1,1,0
2,2043,Lezuza,1793,-4,3,-7,3,1,2,0,-3,4,-2,2,-5,3,-3,1,1,3,-2,-3,0,3,-3,-1,-3,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,2044,Liétor,1676,0,7,-7,-4,-3,-1,-3,4,0,4,3,-9,-1,6,3,3,2,-6,-2,-2,-3,1,1,-3,0,0,0,0,-2,-2,0,0,0,0,-1,-2,0,0,0,0,-1,0
2,2045,Madrigueras,4536,-76,-35,-41,-24,-21,-3,-5,-14,-32,-15,-6,-5,1,-6,-14,-11,-3,-2,-6,-8,-18,-4,-3,-3,-1,6,-14,-13,-1,-1,0,1,-9,-12,0,-1,-1,5,-5,-1,-1,0
2,2046,Mahora,1366,25,7,18,2,1,1,5,2,-1,15,4,-2,1,1,-3,7,1,-1,4,1,2,8,3,-1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,2048,Minaya,1789,-29,-22,-7,13,7,6,-12,1,-12,-2,3,-7,-9,0,-8,-2,2,-5,-3,1,-4,0,1,-2,1,3,5,4,0,0,0,2,4,1,0,0,1,1,1,3,0,0
2,2051,Montealegre del Castillo,2144,-11,-14,3,1,-4,5,-1,-1,-10,2,0,1,0,-1,-8,-1,0,-2,-1,0,-2,3,0,3,0,0,2,-1,0,0,-1,-1,0,-2,0,0,1,1,2,1,0,0
2,2052,Motilleja,511,25,14,11,4,1,3,4,8,8,5,-1,1,0,6,6,4,-2,0,4,2,2,1,1,1,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2,2053,Munera,4064,7,4,3,13,7,6,9,-3,-6,7,1,-2,5,2,-4,4,-1,-2,4,-5,-2,3,2,0,9,3,0,0,1,-1,6,2,-1,0,0,-1,3,1,1,0,1,0
2,2054,Navas de Jorquera,540,4,2,2,4,3,1,2,-4,5,-2,1,2,2,-1,1,-2,1,1,0,-3,4,0,0,1,2,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
2,2056,Ontur,2431,-22,-10,-12,-25,-14,-11,4,-7,-6,-9,-2,-2,4,-7,1,-8,-1,0,0,0,-7,-1,-1,-2,-2,-9,-5,-5,-6,2,1,-5,-5,-3,-3,1,-3,-4,0,-2,-3,1
2,2057,Ossa de Montiel,2791,-15,-1,-14,0,1,-1,4,-19,-9,4,0,5,1,-8,0,2,1,3,3,-11,-9,2,-1,2,3,-5,2,0,0,0,1,0,0,0,0,0,2,-5,2,0,0,0
2,2058,Paterna del Madera,558,-5,-4,-1,5,1,4,-6,3,3,2,-2,-5,-2,1,3,0,-2,-4,-4,2,0,2,0,-1,1,0,1,2,1,0,0,0,0,1,0,0,1,0,1,1,1,0
2,2062,Povedilla,719,-25,-18,-7,1,0,1,-2,-3,-13,-4,1,-3,-1,-2,-8,-3,-2,-1,-1,-1,-5,-1,3,-2,-1,1,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,1,0
2,2901,Pozo Cañada,0,5,-1,6,21,11,10,14,-4,4,3,-4,-9,9,-4,1,-1,-3,-3,5,0,3,4,-1,-6,5,3,7,1,4,0,2,1,5,1,2,0,3,2,2,0,2,0
2,2067,Riópar,1473,15,6,9,8,1,7,2,-4,2,3,8,4,-3,-3,1,4,4,3,5,-1,1,-1,4,1,4,0,2,2,0,0,0,0,0,1,0,0,4,0,2,1,0,0
2,2069,"Roda, La",13627,60,13,47,41,12,29,16,24,-14,28,0,2,8,10,-12,7,1,-3,8,14,-2,21,-1,5,10,26,-3,4,4,0,8,10,-2,-3,-1,0,2,16,-1,7,5,0
2,2070,Salobre,618,8,5,3,8,6,2,5,4,6,-1,-1,-6,3,0,5,0,0,-3,2,4,1,-1,-1,-3,2,0,7,-1,0,0,2,0,4,0,0,0,0,0,3,-1,0,0
2,2071,San Pedro,1336,38,22,16,4,2,2,10,3,2,14,8,1,4,6,3,7,4,-2,6,-3,-1,7,4,3,5,0,0,0,-1,0,2,0,0,0,0,0,3,0,0,0,-1,0
2,2072,Socovos,2035,1,-10,11,8,4,4,10,-3,-8,3,5,-5,2,-1,-7,1,-1,-4,8,-2,-1,2,6,-1,4,0,1,1,1,1,3,0,0,0,0,1,1,0,1,1,1,0
2,2073,Tarazona de la Mancha,6012,-153,-89,-64,-124,-81,-43,-28,-21,-48,-45,-9,0,-13,-7,-29,-33,-8,3,-15,-14,-19,-12,-1,-3,-19,-10,-41,-42,-11,-1,-7,-8,-27,-29,-11,1,-12,-2,-14,-13,0,-2
2,2074,Tobarra,7469,-45,-17,-28,-44,-29,-15,-11,-17,-11,-10,0,5,-2,4,-8,-10,0,1,-9,-21,-3,0,0,4,-14,-5,-15,-8,-3,0,-7,-1,-12,-6,-3,0,-7,-4,-3,-2,0,0
2,2075,Valdeganga,1981,9,-6,15,-12,-10,-2,0,11,-8,0,5,-1,-3,4,-7,-3,3,0,3,7,-1,3,2,-1,0,1,-13,-3,2,0,0,0,-10,-1,1,0,0,1,-3,-2,1,0
2,2076,Vianos,504,-9,-4,-5,-2,-1,-1,0,-1,-4,0,0,-4,0,0,-2,-1,0,-1,0,-1,-2,1,0,-3,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0
2,2078,Villalgordo del Júcar,1306,0,-3,3,5,2,3,1,-2,-2,-4,6,-1,0,-1,0,-4,2,-1,1,-1,-2,0,4,0,2,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1
2,2079,Villamalea,3476,16,7,9,40,16,24,-1,-1,11,7,-1,-3,-2,-3,11,0,2,-1,1,2,0,7,-3,-2,10,10,11,7,0,0,6,2,5,2,0,0,4,8,6,5,0,0
2,2080,Villapalacios,844,8,5,3,3,1,2,3,2,-2,3,5,-3,2,0,-2,2,4,-1,1,2,0,1,1,-2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2,2081,Villarrobledo,22197,-237,-169,-68,-202,-165,-37,5,-42,-71,-98,-32,0,-1,-37,-60,-53,-14,-3,6,-5,-11,-45,-18,3,-8,-18,-61,-80,-37,-1,-11,-23,-56,-55,-22,0,3,5,-5,-25,-15,-1
2,2086,Yeste,4444,-36,-12,-24,0,0,0,1,-2,-10,-6,-4,-15,-2,0,-1,-3,0,-6,3,-2,-9,-3,-4,-9,1,-1,0,-1,0,1,0,-1,0,0,0,1,1,0,0,-1,0,0
3,3001,Adsubia,558,44,26,18,16,7,9,4,5,7,13,14,1,1,1,7,10,7,0,3,4,0,3,7,1,0,0,3,4,7,2,0,-1,2,2,3,1,0,1,1,2,4,1
3,3002,Agost,4053,-3,7,-10,11,6,5,-5,-5,10,-11,4,3,-1,-3,14,-7,1,2,-4,-2,-4,-4,3,1,2,1,3,0,2,2,1,0,1,0,1,2,1,1,2,0,1,0
3,3004,Aigües,579,39,22,17,14,5,9,-3,3,6,20,9,3,-3,4,-2,14,7,1,0,-1,8,6,2,2,2,0,3,3,2,3,1,0,0,1,2,0,1,0,3,2,0,3
3,3005,Albatera,8661,-44,-27,-17,-57,-42,-15,1,-15,8,-11,1,-27,-2,-5,2,-14,4,-11,3,-10,6,3,-3,-16,-1,-2,-23,-8,-6,-17,-3,0,-19,-11,-1,-8,2,-2,-4,3,-5,-9
3,3006,Alcalalí,941,-69,-33,-36,-59,-29,-30,-9,-4,-19,-16,-1,-19,-8,0,-8,-8,1,-10,-1,-4,-11,-8,-2,-9,-3,-4,-10,-16,-6,-20,-5,-2,-3,-7,-2,-10,2,-2,-7,-9,-4,-10
3,3008,Alcoleja,271,1,1,0,4,2,2,1,0,-3,3,0,0,0,1,-1,2,0,-1,1,-1,-2,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3,3009,Alcoy/Alcoi,60476,-155,5,-160,138,85,53,18,-21,-92,-42,8,-18,20,17,-21,-16,3,3,-2,-38,-71,-26,5,-21,30,50,39,1,11,6,16,31,29,0,4,5,14,19,10,1,7,1
3,3010,Alfafara,388,4,-3,7,4,1,3,-1,4,-2,-1,2,2,0,-1,-3,-1,1,1,-1,5,1,0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
3,3011,"Alfàs del Pi, l'",13226,313,194,119,252,135,117,69,15,69,59,59,34,48,-2,43,51,26,28,21,17,26,8,33,6,42,13,47,69,67,9,21,-7,31,36,38,14,21,20,16,33,29,-5
3,3012,Algorfa,1220,98,55,43,101,49,52,7,2,5,21,51,9,6,4,0,11,28,3,1,-2,5,10,23,6,13,4,8,23,41,11,4,4,2,9,24,5,9,0,6,14,17,6
