COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2008_SALDOTOTAL,2008_SALDOTOTAL_HOMBRES,2008_SALDOTOTAL_MUJERES,2008_SALDOEXT_TOTAL,2008_SALDOEXT_HOMBRES,2008_SALDOEXT_MUJERES,2008_SALDOTOTAL_MENORES,2008_SALDOTOTAL_ESTUDIANTES,2008_SALDOTOTAL_TRABAJADORES,2008_SALDOTOTAL_MADUREZ1,2008_SALDOTOTAL_MADUREZ2,2008_SALDOTOTAL_JUBILADOS,2008_SALDOHOMBRES_MENORES,2008_SALDOHOMBRES_ESTUDIANTES,2008_SALDOHOMBRES_TRABAJADORES,2008_SALDOHOMBRES_MADUREZ1,2008_SALDOHOMBRES_MADUREZ2,2008_SALDOHOMBRES_JUBILADOS,2008_SALDOMUJERES_MENORES,2008_SALDOMUJERES_ESTUDIANTES,2008_SALDOMUJERES_TRABAJADORES,2008_SALDOMUJERES_MADUREZ1,2008_SALDOMUJERES_MADUREZ2,2008_SALDOMUJERES_JUBILADOS,2008_SALDOEXT_MENORES,2008_SALDOEXT_ESTUDIANTES,2008_SALDOEXT_TRABAJADORES,2008_SALDOEXT_MADUREZ1,2008_SALDOEXT_MADUREZ2,2008_SALDOEXT_JUBILADOS,2008_SALDOEXT_HOMBRES_MENORES,2008_SALDOEXT_HOMBRES_ESTUDIANTES,2008_SALDOEXT_HOMBRES_TRABAJADORES,2008_SALDOEXT_HOMBRES_MADUREZ1,2008_SALDOEXT_HOMBRES_MADUREZ2,2008_SALDOEXT_HOMBRES_JUBILADOS,2008_SALDOEXT_MUJERES_MENORES,2008_SALDOEXT_MUJERES_ESTUDIANTES,2008_SALDOEXT_MUJERES_TRABAJADORES,2008_SALDOEXT_MUJERES_MADUREZ1,2008_SALDOEXT_MUJERES_MADUREZ2,2008_SALDOEXT_MUJERES_JUBILADOS
1,1021,Elburgo/Burgelu,269,18,10,8,2,2,0,7,2,3,8,2,-4,3,1,2,3,2,-1,4,1,1,5,0,-3,2,0,-1,-1,2,0,1,0,0,-1,2,0,1,0,-1,0,0,0
1,1022,Elciego,905,25,15,10,11,7,4,6,8,2,4,2,3,4,6,1,2,1,1,2,2,1,2,1,2,4,5,0,3,-1,0,3,3,0,1,0,0,1,2,0,2,-1,0
1,1023,Elvillar/Bilar,356,10,4,6,7,3,4,5,2,0,3,-1,1,3,0,0,1,0,0,2,2,0,2,-1,1,3,2,2,1,-1,0,2,1,1,0,-1,0,1,1,1,1,0,0
1,1046,Erriberagoitia/Ribera Alta,515,25,16,9,8,5,3,7,1,0,9,3,3,7,1,-2,6,1,2,0,0,2,3,2,1,3,1,1,2,1,0,2,1,0,2,0,0,1,0,1,0,1,0
1,1901,Iruña Oka/Iruña de Oca,1674,68,24,44,4,-3,7,19,0,39,3,2,3,14,-8,16,-5,6,1,5,8,23,8,-4,2,4,-2,6,-4,-1,1,2,-1,1,-4,-1,0,2,-1,5,0,0,1
1,1020,Kuartango,372,5,2,3,2,1,1,1,0,7,-1,1,-3,0,1,3,0,0,-2,1,-1,4,-1,1,-1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1028,Labastida/Bastida,1195,-10,-3,-7,13,7,6,-7,-4,4,2,0,-6,0,0,1,0,-1,-4,-7,-4,3,2,1,-2,2,1,5,5,0,0,1,0,4,2,0,0,1,1,1,3,0,0
1,1031,Laguardia,1409,2,2,0,17,5,12,-6,9,-3,7,2,-4,-2,3,-2,6,0,-1,-4,6,-1,1,2,-3,5,6,4,4,-2,0,2,1,0,3,-1,0,3,5,4,1,-1,0
1,1032,Lanciego/Lantziego,642,-1,7,-8,5,3,2,-2,0,5,-1,-1,-2,0,1,7,-1,0,0,-2,-1,-2,0,-1,-2,0,1,4,-1,1,0,0,0,4,-1,0,0,0,1,0,0,1,0
1,1902,Lantarón,924,54,18,36,4,0,4,25,1,11,5,6,0,12,-2,6,-3,2,1,13,3,5,8,4,-1,5,0,-1,-1,1,0,2,0,-1,-1,0,0,3,0,0,0,1,0
1,1033,Lapuebla de Labarca,872,-32,-13,-19,0,1,-1,-8,-8,-13,-4,0,0,-4,-3,-5,-2,0,0,-4,-5,-8,-2,0,0,1,1,-1,0,-1,0,1,1,0,0,-1,0,0,0,-1,0,0,0
1,1036,Laudio/Llodio,19632,68,50,18,84,45,39,36,28,5,12,-15,-2,10,13,29,18,-21,-1,26,15,-24,-6,6,-1,21,29,23,11,1,-1,10,13,14,11,-2,-1,11,16,9,0,3,0
1,1058,Legutio,1333,36,34,2,15,9,6,9,8,16,7,1,-6,8,5,13,7,2,-1,1,3,3,0,-1,-5,5,2,7,3,-1,-1,5,1,3,1,-1,0,0,1,4,2,0,-1
1,1042,Okondo,831,0,1,-1,8,1,7,8,-1,-12,3,-3,4,5,-1,-4,3,-3,1,3,0,-8,0,0,3,6,0,2,1,-1,0,1,0,1,0,-1,0,5,0,1,1,0,0
1,1043,Oyón-Oion,2286,48,40,8,28,24,4,3,9,27,-4,4,4,3,11,21,-2,1,2,0,-2,6,-2,3,2,3,9,16,0,-1,-1,4,5,14,1,0,-1,-1,4,2,-1,-1,0
1,1047,Ribera Baja/Erribera Beitia,493,22,9,13,14,6,8,-4,6,15,-6,0,11,-2,0,6,0,0,5,-2,6,9,-6,0,6,4,1,7,0,0,1,3,0,3,0,0,0,1,1,4,0,0,1
1,1051,Salvatierra/Agurain,3933,122,71,51,50,24,26,25,29,33,21,6,3,14,24,24,12,2,-7,11,5,9,9,4,10,17,16,8,8,3,-2,8,8,6,2,1,-1,9,8,2,6,2,-1
1,1052,Samaniego,306,-6,-5,-1,1,-1,2,-3,1,-3,-3,2,0,-3,-1,-1,-1,1,0,0,2,-2,-2,1,0,2,1,-2,0,0,0,1,-1,-1,0,0,0,1,2,-1,0,0,0
1,1054,Urkabustaiz,840,31,19,12,9,4,5,1,4,17,13,-3,-1,0,5,10,7,-2,-1,1,-1,7,6,-1,0,1,2,5,1,0,0,0,1,3,0,0,0,1,1,2,1,0,0
1,1055,Valdegovía/Gaubea,925,-39,-23,-16,7,2,5,-6,-11,-5,-9,-3,-5,-4,-4,-5,-4,-3,-3,-2,-7,0,-5,0,-2,1,2,2,2,0,0,0,1,-1,2,0,0,1,1,3,0,0,0
1,1057,Villabuena de Álava/Eskuernaga,336,2,2,0,2,1,1,3,1,-4,3,-1,0,2,1,-2,1,0,0,1,0,-2,2,-1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1059,Vitoria-Gasteiz,217154,2504,1279,1225,1924,931,993,465,848,733,319,11,120,274,401,422,144,-11,47,191,447,311,175,22,73,485,688,451,229,42,14,281,338,202,78,19,4,204,350,249,151,23,10
1,1062,Zambrana,370,18,10,8,-4,-3,-1,6,3,6,7,-4,0,4,2,5,1,-2,0,2,1,1,6,-2,0,0,-1,0,-2,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,0,0
1,1018,Zigoitia,1198,58,31,27,6,3,3,15,7,19,12,10,-7,5,5,10,9,5,-3,10,2,9,3,5,-4,2,1,2,1,0,-1,1,0,2,0,0,0,1,1,0,1,0,-1
1,1063,Zuia,1637,15,14,1,32,20,12,12,0,5,1,-3,1,5,7,6,0,-1,-2,7,-7,-1,1,-2,3,7,11,3,9,1,1,4,7,3,6,0,0,3,4,0,3,1,1
2,2001,Abengibre,996,-2,1,-3,9,5,4,2,1,-4,-2,-1,0,1,2,-3,-1,0,1,1,-1,-1,-1,-1,-1,3,0,4,1,0,1,2,0,2,0,0,1,1,0,2,1,0,0
2,2002,Alatoz,684,-3,0,-3,6,3,3,0,4,-3,-6,3,-1,1,3,1,-4,1,-2,-1,1,-4,-2,2,1,1,5,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0
2,2003,Albacete,147527,1637,774,863,1253,696,557,336,412,457,313,40,79,159,225,207,124,26,35,177,187,250,189,14,44,188,370,434,169,75,8,99,216,261,82,33,0,89,154,173,87,42,8
2,2004,Albatana,870,-2,1,-3,2,1,1,-4,2,-1,1,-2,0,-5,2,4,1,-1,0,1,0,-5,0,-1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,2005,Alborea,813,-8,-10,2,15,4,11,-1,-1,4,-4,-6,0,-5,-1,2,-3,-5,2,4,0,2,-1,-1,-2,5,4,5,1,0,0,0,2,2,0,0,0,5,2,3,1,0,0
2,2006,Alcadozo,775,-1,-3,2,5,3,2,-6,0,-1,0,6,1,-4,-1,3,-2,2,0,-2,1,-4,2,4,1,0,0,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0
2,2007,Alcalá del Júcar,1525,11,9,2,16,11,5,0,0,0,4,2,4,-3,1,5,2,2,2,3,-1,-5,2,0,2,1,2,8,2,1,2,0,1,7,1,1,1,1,1,1,1,0,1
2,2008,Alcaraz,1751,-21,-6,-15,5,1,4,-6,3,-19,-3,3,1,-3,0,-2,-4,2,1,-3,3,-17,1,1,0,2,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0
2,2009,Almansa,23612,72,31,41,135,60,75,18,38,9,18,-2,-13,8,18,7,7,-2,-9,10,20,2,11,0,-4,32,35,43,23,-2,-1,18,15,16,7,-1,1,14,20,27,16,-1,-2
2,2010,Alpera,2334,23,3,20,18,6,12,7,10,4,3,2,-2,6,1,1,-2,-2,-1,1,9,3,5,4,-1,2,9,3,2,3,-1,2,2,2,0,0,0,0,7,1,2,3,-1
2,2012,Balazote,2254,9,6,3,15,9,6,6,6,-2,-7,1,4,-1,4,2,-4,0,4,7,2,-4,-3,1,0,4,2,8,0,1,0,2,2,5,0,0,0,2,0,3,0,1,0
2,2013,Balsa de Ves,283,10,4,6,4,1,3,7,3,-1,0,2,-2,6,0,-1,-2,1,-1,1,3,0,2,1,-1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0
2,2015,Barrax,1952,-4,1,-5,17,7,10,0,-2,-3,4,1,-4,0,-2,-1,7,0,-3,0,0,-2,-3,1,-1,4,4,3,3,2,1,1,1,1,3,1,0,3,3,2,0,1,1
2,2016,Bienservida,907,-11,-2,-9,2,1,1,-8,1,-6,3,5,-6,-4,1,-3,3,3,-2,-4,0,-3,0,2,-4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2017,Bogarra,1347,4,6,-2,9,6,3,-1,4,2,1,6,-9,-2,3,2,1,3,-2,1,1,0,0,3,-7,0,5,4,0,0,0,0,3,3,0,0,0,0,2,1,0,0,0
2,2018,Bonete,1222,8,8,0,20,10,10,-1,-2,2,6,0,3,1,-1,1,6,1,0,-2,-1,1,0,-1,3,3,6,8,3,-1,1,3,2,4,2,-1,0,0,4,4,1,0,1
2,2019,"Bonillo, El",3278,-11,0,-11,10,3,7,2,-8,-10,3,-1,1,-1,-3,0,1,0,3,3,-5,-10,2,-1,-2,3,0,1,5,0,0,1,0,0,2,0,0,2,0,1,3,0,0
2,2020,Carcelén,664,8,3,5,3,2,1,0,1,0,5,3,-1,0,-2,0,2,2,1,0,3,0,3,1,-2,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2,2021,Casas de Juan Núñez,1267,32,12,20,11,5,6,7,7,9,2,10,-3,2,1,1,1,8,-1,5,6,8,1,2,-2,0,7,3,4,-1,-2,1,3,1,2,0,-2,-1,4,2,2,-1,0
2,2023,Casas de Ves,909,11,10,1,2,1,1,0,6,1,2,6,-4,0,4,3,0,5,-2,0,2,-2,2,1,-2,0,2,1,-1,0,0,0,1,1,-1,0,0,0,1,0,0,0,0
2,2024,Casas-Ibáñez,4097,66,29,37,40,21,19,12,1,18,23,10,2,5,0,5,15,5,-1,7,1,13,8,5,3,9,9,10,8,2,2,5,4,5,6,0,1,4,5,5,2,2,1
2,2025,Caudete,8909,153,59,94,106,42,64,56,12,21,32,12,21,27,-4,7,6,11,11,29,16,14,26,1,10,33,17,24,18,14,0,19,0,13,4,7,-1,14,17,11,14,7,1
2,2026,Cenizate,1070,17,7,10,29,16,13,13,-2,5,-2,2,-1,4,1,2,-2,1,0,9,-3,3,0,1,-1,3,8,11,5,2,0,0,5,7,2,2,0,3,3,4,3,0,0
2,2029,Chinchilla de Monte-Aragón,3227,143,79,64,35,23,12,11,15,72,24,14,1,1,5,49,16,6,-2,10,10,23,8,8,3,7,7,11,8,1,0,2,5,9,6,0,0,5,2,2,2,1,0
2,2030,Elche de la Sierra,3936,31,6,25,6,4,2,11,3,4,7,-3,8,7,0,-1,-3,-1,4,4,3,5,10,-2,4,0,1,2,0,1,2,0,2,2,-2,1,1,0,-1,0,2,0,1
2,2032,Fuensanta,377,0,2,-2,3,2,1,4,-2,-1,1,1,-3,3,-1,0,1,0,-1,1,-1,-1,0,1,-2,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2033,Fuente-Álamo,2483,5,3,2,4,5,-1,9,5,-8,-4,4,-1,7,6,-6,-7,3,0,2,-1,-2,3,1,-1,3,6,-2,-3,0,0,2,5,-1,-2,1,0,1,1,-1,-1,-1,0
2,2034,Fuentealbilla,1803,43,21,22,28,15,13,7,10,20,-1,2,3,2,9,7,0,0,2,5,1,13,-1,2,1,6,7,8,6,1,0,2,6,4,3,0,0,4,1,4,3,1,0
2,2035,"Gineta, La",2064,128,78,50,37,21,16,21,3,73,17,6,3,12,0,41,20,0,2,9,3,32,-3,6,1,10,10,10,5,2,0,6,6,5,2,2,0,4,4,5,3,0,0
2,2036,Golosalvo,114,2,1,1,2,1,1,0,3,-1,-3,3,0,0,1,0,-2,2,0,0,2,-1,-1,1,0,0,3,-1,0,0,0,0,1,0,0,0,0,0,2,-1,0,0,0
2,2037,Hellín,26205,-15,-63,48,-41,-55,14,-31,16,-27,-6,10,28,-24,-15,-26,-17,8,14,-7,31,-1,11,2,14,-30,7,-18,-9,5,3,-20,-5,-16,-16,1,1,-10,12,-2,7,4,2
2,2038,"Herrera, La",402,2,0,2,3,2,1,1,-4,4,-1,2,0,0,-3,2,0,1,0,1,-1,2,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2,2039,Higueruela,1326,-19,-8,-11,-1,-3,2,-3,-4,-10,-4,-2,4,0,-1,-5,-1,-4,3,-3,-3,-5,-3,2,1,0,-1,-2,0,2,0,0,-1,-2,0,0,0,0,0,0,0,2,0
2,2040,Hoya-Gonzalo,762,-26,-16,-10,7,4,3,0,-1,-11,-11,-3,0,-3,-3,-4,-6,-2,1,3,2,-7,-5,-1,-1,3,0,4,0,0,0,1,0,3,0,0,0,2,0,1,0,0,0
2,2041,Jorquera,580,-1,-4,3,5,3,2,-3,-1,-3,8,2,-3,-2,0,-2,3,-1,-2,-1,-1,-1,5,3,-1,0,0,2,2,1,0,0,0,2,1,0,0,0,0,0,1,1,0
2,2042,Letur,1370,-11,-6,-5,2,1,1,-3,0,-9,3,2,-5,-3,-2,-4,6,0,-3,0,2,-5,-3,2,-2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2043,Lezuza,1793,-41,-20,-21,5,4,1,-11,-8,-1,-10,-3,-9,-6,-3,-1,-5,0,-4,-5,-5,0,-5,-3,-5,2,2,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0
2,2044,Liétor,1676,-2,2,-4,6,4,2,-5,2,-3,-1,5,0,0,3,-1,-3,3,0,-5,-1,-2,2,2,0,1,1,2,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
2,2045,Madrigueras,4536,83,40,43,46,25,21,21,25,21,14,2,-2,8,10,14,7,1,-2,13,15,7,7,1,0,11,8,19,9,0,-1,4,3,14,5,0,-1,7,5,5,4,0,0
2,2046,Mahora,1366,5,7,-2,9,5,4,5,2,-1,0,1,-3,2,2,-3,4,1,0,3,0,2,-4,0,-3,0,3,6,0,0,0,0,2,3,0,0,0,0,1,3,0,0,0
2,2048,Minaya,1789,12,4,8,23,8,15,8,13,-14,0,5,0,3,5,-4,-2,1,2,5,8,-10,2,4,-2,8,9,4,1,1,0,1,4,2,1,0,0,7,5,2,0,1,0
2,2051,Montealegre del Castillo,2144,-18,-9,-9,6,5,1,-3,-3,-12,-8,1,10,-4,1,-8,-1,0,6,1,-4,-4,-7,1,4,-1,5,1,0,0,0,-1,5,0,1,0,0,0,0,1,-1,0,0
2,2052,Motilleja,511,8,0,8,0,-1,1,1,-7,6,-1,4,4,-1,-5,3,-2,2,2,2,-2,3,1,2,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2,2053,Munera,4064,-20,-6,-14,10,5,5,-6,-6,-15,3,-1,5,-2,1,-11,2,0,2,-4,-7,-4,1,-1,3,2,3,2,1,-1,2,1,1,1,1,-1,1,1,2,1,0,0,1
2,2054,Navas de Jorquera,540,22,7,15,14,6,8,8,4,6,-2,2,4,4,2,3,-1,-1,0,4,2,3,-1,3,4,6,2,3,0,2,1,3,1,2,0,0,0,3,1,1,0,2,1
2,2055,Nerpio,1785,-31,-27,-4,0,0,0,-10,-5,0,-9,5,-12,-8,-6,-2,-5,2,-8,-2,1,2,-4,3,-4,0,1,1,0,0,-2,0,0,1,1,0,-2,0,1,0,-1,0,0
2,2056,Ontur,2431,5,-8,13,17,5,12,-1,-5,11,2,2,-2,0,-5,4,-3,-1,-2,-1,0,7,5,3,0,2,2,8,4,0,1,1,0,3,1,0,0,1,2,5,3,0,1
2,2057,Ossa de Montiel,2791,-3,3,-6,17,10,7,2,6,-15,5,3,-4,0,7,-10,6,2,-2,2,-1,-5,-1,1,-2,1,11,2,3,0,0,1,7,1,1,0,0,0,4,1,2,0,0
2,2060,Peñas de San Pedro,1224,17,15,2,2,1,1,-4,1,0,8,8,3,-2,2,2,7,5,0,-2,-1,-2,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,2059,Peñascosa,413,-3,-1,-2,5,4,1,-1,-1,3,0,-3,-1,-1,0,1,2,-2,-1,0,-1,2,-2,-1,0,0,0,2,3,0,0,0,0,1,3,0,0,0,0,1,0,0,0
2,2062,Povedilla,719,-7,-3,-4,11,4,7,2,-3,1,-8,2,0,1,-1,0,-5,2,0,1,-2,1,-3,0,0,4,0,6,1,0,0,2,0,1,1,0,0,2,0,5,0,0,0
2,2901,Pozo Cañada,0,-6,-7,1,11,4,7,-12,10,-2,-5,4,-1,-6,-2,0,0,2,-1,-6,12,-2,-5,2,0,0,6,3,2,0,0,0,1,2,1,0,0,0,5,1,1,0,0
2,2063,Pozohondo,1847,-4,10,-14,7,4,3,0,-2,2,-5,9,-6,3,3,3,-2,6,-1,-3,-5,-1,-3,3,-5,2,1,4,0,0,0,1,1,2,0,0,0,1,0,2,0,0,0
2,2064,Pozo-Lorente,549,-7,-4,-3,5,4,1,0,0,-1,-6,-2,2,0,-1,-1,-3,-1,2,0,1,0,-3,-1,0,0,2,3,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0
2,2066,"Recueja, La",346,-3,3,-6,-2,-1,-1,0,-3,-1,-1,3,-1,0,0,0,0,3,0,0,-3,-1,-1,0,-1,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
2,2067,Riópar,1473,4,9,-5,6,4,2,-3,-2,-2,0,10,1,1,-1,0,2,6,1,-4,-1,-2,-2,4,0,-1,0,2,2,3,0,0,0,1,1,2,0,-1,0,1,1,1,0
2,2069,"Roda, La",13627,9,-19,28,40,-2,42,-9,13,-15,14,-9,15,-14,-4,-8,9,-11,9,5,17,-7,5,2,6,5,16,8,13,-2,-1,3,-6,-2,5,-4,1,2,22,10,8,2,-2
2,2070,Salobre,618,14,5,9,11,6,5,4,-6,3,2,6,4,4,-2,-3,1,4,1,0,-4,6,1,2,3,2,1,3,2,2,0,2,0,2,1,1,0,0,1,1,1,1,0
2,2071,San Pedro,1336,15,11,4,16,11,5,3,3,3,9,1,-4,5,3,2,4,0,-3,-2,0,1,5,1,-1,7,2,3,3,1,0,5,2,2,2,0,0,2,0,1,1,1,0
2,2072,Socovos,2035,42,15,27,29,16,13,16,9,3,3,12,-1,10,2,-3,1,4,1,6,7,6,2,8,-2,9,7,7,3,2,1,3,6,3,2,1,1,6,1,4,1,1,0
2,2073,Tarazona de la Mancha,6012,103,58,45,107,64,43,12,38,16,27,10,0,-2,24,13,17,7,0,14,14,3,10,3,0,13,38,28,22,4,0,3,26,19,14,2,0,10,12,9,8,2,0
2,2074,Tobarra,7469,-8,-3,-5,13,-4,17,19,8,-36,8,-7,-2,21,6,-27,3,-3,-4,-2,2,-9,5,-4,2,10,12,-10,-1,0,0,11,2,-10,-7,-1,0,-1,10,0,6,1,0
2,2075,Valdeganga,1981,31,18,13,8,5,3,2,17,14,3,-2,-4,2,9,9,3,-3,-2,0,8,5,0,1,-2,1,5,3,1,0,-2,1,3,3,0,-1,-1,0,2,0,1,1,-1
2,2078,Villalgordo del Júcar,1306,25,11,14,22,13,9,7,7,5,3,1,2,3,2,2,3,1,0,4,5,3,0,0,2,2,9,5,6,0,0,2,3,3,5,0,0,0,6,2,1,0,0
2,2079,Villamalea,3476,75,39,36,60,28,32,32,7,11,15,14,-7,13,8,4,8,8,-4,19,-1,7,7,6,-3,16,14,14,9,6,0,4,7,7,6,3,0,12,7,7,3,3,0
2,2080,Villapalacios,844,5,3,2,5,2,3,0,3,0,1,6,-5,-3,3,1,1,4,-3,3,0,-1,0,2,-2,1,3,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0
2,2081,Villarrobledo,22197,196,53,143,201,64,137,58,79,-15,25,31,15,33,29,-26,-7,15,7,25,50,11,32,16,8,51,65,31,40,14,0,27,22,1,11,4,-1,24,43,30,29,10,1
2,2082,Villatoya,197,2,1,1,3,2,1,2,3,0,1,-1,-3,2,0,-1,2,-1,-1,0,3,1,-1,0,-2,2,1,1,0,-1,0,2,0,1,0,-1,0,0,1,0,0,0,0
2,2084,Villaverde de Guadalimar,543,1,2,-1,2,1,1,0,1,1,-3,1,1,0,0,2,-2,-1,3,0,1,-1,-1,2,-2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2086,Yeste,4444,4,5,-1,-2,-2,0,6,-2,-7,4,3,-2,4,-3,-1,5,2,-2,2,1,-6,-1,1,0,-2,0,1,1,-3,1,0,-1,0,0,-2,1,-2,1,1,1,-1,0
3,3001,Adsubia,558,10,4,6,19,8,11,7,-1,-1,8,2,-5,1,-1,0,5,0,-1,6,0,-1,3,2,-4,7,0,5,4,3,0,2,0,3,3,0,0,5,0,2,1,3,0
3,3002,Agost,4053,21,10,11,39,16,23,6,3,6,11,-5,0,5,-1,2,7,-1,-1,1,4,4,4,-4,1,6,7,13,10,1,1,1,3,7,4,0,0,5,4,6,6,1,1
3,3003,Agres,649,-8,-5,-3,4,1,3,2,1,-6,-3,-2,0,0,1,-3,-2,-1,0,2,0,-3,-1,-1,0,2,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0
